subj,trial,rt,object_response,category,imagename,age,block,difficulty
1,55,1.817,clock,clock,1111_cc_hum_1_clock9-cat1.png,7.0,3.0,1
1,56,3.4834,car,truck,1111_cc_hum_1_truck2-boat3.png,7.0,3.0,1
1,57,0.9337,bottle,bottle,1111_cc_hum_1_bottle9-truck1.png,7.0,3.0,1
1,58,2.1339,oven,oven,1111_cc_hum_0_oven_40_n04111531_1054.JPEG,7.0,3.0,0
1,59,0.7838,knife,knife,1111_cc_hum_0_knife_40_n03041632_24277.JPEG,7.0,3.0,0
1,60,0.5837,bear,bear,1111_cc_hum_0_bear_40_n02134084_2004.JPEG,7.0,3.0,0
1,61,1.5735,clock,clock,1111_cc_hum_0_clock_40_n03196217_585.JPEG,7.0,4.0,0
1,62,0.5672,bird,bird,1111_cc_hum_0_bird_40_n02037110_11551.JPEG,7.0,4.0,0
1,63,0.6169,elephant,elephant,1111_cc_hum_0_elephant_40_n02504458_4954.JPEG,7.0,4.0,0
1,64,0.7844,bear,bear,1111_cc_hum_1_bear9-keyboard3.png,7.0,4.0,1
1,65,0.6671,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n03792782_14216.JPEG,7.0,4.0,0
1,66,1.1336,truck,truck,1111_cc_hum_1_truck1-knife1.png,7.0,4.0,1
1,67,0.7834,chair,chair,1111_cc_hum_1_chair4-oven2.png,7.0,4.0,1
1,68,0.7008,clock,clock,1111_cc_hum_1_clock4-airplane1.png,7.0,4.0,1
1,69,1.317,chair,chair,1111_cc_hum_1_chair10-bird3.png,7.0,4.0,1
1,70,0.9668,elephant,elephant,1111_cc_hum_1_elephant10-knife3.png,7.0,4.0,1
1,71,1.3668,dog,dog,1111_cc_hum_1_dog5-bear3.png,7.0,4.0,1
1,72,2.0837,knife,boat,1111_cc_hum_1_boat6-car1.png,7.0,4.0,1
1,73,5.15,bottle,boat,1111_cc_hum_1_boat7-keyboard3.png,7.0,4.0,1
1,74,0.7505,clock,clock,1111_cc_hum_1_clock2-knife1.png,7.0,4.0,1
1,75,2.7169,car,truck,1111_cc_hum_1_truck2-bottle3.png,7.0,4.0,1
1,76,0.8169,clock,clock,1111_cc_hum_1_clock6-chair3.png,7.0,4.0,1
1,77,2.2003,bottle,bottle,1111_cc_hum_0_bottle_40_n04591713_2718.JPEG,7.0,4.0,0
1,78,1.1837,bird,bird,1111_cc_hum_0_bird_40_n01530575_4260.JPEG,7.0,4.0,0
1,79,1.6,airplane,airplane,1111_cc_hum_0_airplane_40_n02690373_6853.JPEG,7.0,4.0,0
1,80,0.8004,airplane,airplane,1111_cc_hum_0_airplane_40_n02690373_6999.JPEG,7.0,4.0,0
1,81,1.4338,dog,dog,1111_cc_hum_0_dog_40_n02102318_11816.JPEG,7.0,5.0,0
1,82,1.8503,elephant,elephant,1111_cc_hum_0_elephant_40_n02504458_1848.JPEG,7.0,5.0,0
1,83,1.5171,truck,truck,1111_cc_hum_0_truck_40_n03417042_14000.JPEG,7.0,5.0,0
1,84,1.1171,boat,boat,1111_cc_hum_1_boat3-car3.png,7.0,5.0,1
1,85,1.5007,car,truck,1111_cc_hum_1_truck2-chair1.png,7.0,5.0,1
1,86,1.7668,knife,knife,1111_cc_hum_1_knife1-dog1.png,7.0,5.0,1
1,87,6.1829,knife,airplane,1111_cc_hum_1_airplane6-chair3.png,7.0,5.0,1
1,88,1.3171,cat,cat,1111_cc_hum_1_cat5-knife2.png,7.0,5.0,1
1,89,0.9004,bear,bear,1111_cc_hum_0_bear_40_n02133161_2137.JPEG,7.0,5.0,0
1,90,4.8831,bottle,keyboard,1111_cc_hum_1_keyboard3-bicycle2.png,7.0,5.0,1
1,91,1.1672,cat,cat,1111_cc_hum_1_cat10-bird2.png,7.0,5.0,1
1,92,10.4157,cat,bear,1111_cc_hum_1_bear10-clock1.png,7.0,5.0,1
1,93,0.8835,knife,knife,1111_cc_hum_0_knife_40_n03041632_14224.JPEG,7.0,5.0,0
1,94,1.0172,elephant,elephant,1111_cc_hum_1_elephant8-clock2.png,7.0,5.0,1
1,95,0.8172,elephant,elephant,1111_cc_hum_1_elephant4-clock3.png,7.0,5.0,1
1,96,3.8663,bear,bear,1111_cc_hum_1_bear10-knife2.png,7.0,5.0,1
1,97,1.0506,oven,oven,1111_cc_hum_1_oven1-boat3.png,7.0,5.0,1
1,98,0.8838,cat,cat,1111_cc_hum_0_cat_40_n02123045_964.JPEG,7.0,5.0,0
1,99,1.0669,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n02835271_276.JPEG,7.0,5.0,0
1,100,1.0336,boat,boat,1111_cc_hum_0_boat_40_n02951358_4826.JPEG,7.0,5.0,0
7,1,2.0669999999999997,oven,oven,1111_cc_hum_0_oven_40_n04111531_23215.JPEG,7.0,1,0
7,2,5.1333,cat,cat,1111_cc_hum_0_cat_40_n02123045_8774.JPEG,7.0,1,0
7,3,0.8338,boat,boat,1111_cc_hum_0_boat_40_n04612504_30742.JPEG,7.0,1,0
7,4,5.2828,car,knife,1111_cc_hum_1_knife7-car2.png,7.0,1,1
7,5,4.2836,elephant,boat,1111_cc_hum_1_boat7-cat3.png,7.0,1,1
7,6,21.7641,elephant,cat,1111_cc_hum_1_cat5-elephant2.png,7.0,1,1
7,7,0.9507,clock,clock,1111_cc_hum_0_clock_40_n04548280_2518.JPEG,7.0,1,0
7,8,6.9329,clock,keyboard,1111_cc_hum_1_keyboard6-bicycle1.png,7.0,1,1
7,9,0.7001,dog,dog,1111_cc_hum_0_dog_40_n02101388_2075.JPEG,7.0,1,0
7,10,16.1982,boat,airplane,1111_cc_hum_1_airplane1-clock1.png,7.0,1,1
7,11,0.8339,bear,bear,1111_cc_hum_1_bear8-bottle1.png,7.0,1,1
7,12,3.5332,bear,elephant,1111_cc_hum_1_elephant8-dog1.png,7.0,1,1
7,13,23.4474,elephant,knife,1111_cc_hum_1_knife10-chair1.png,7.0,1,1
7,14,0.9502,bear,bear,1111_cc_hum_1_bear8-elephant2.png,7.0,1,1
7,15,0.8174,cat,cat,1111_cc_hum_1_cat5-airplane2.png,7.0,1,1
7,16,0.5841,car,car,1111_cc_hum_1_car10-bicycle2.png,7.0,1,1
7,17,0.9338,truck,truck,1111_cc_hum_1_truck5-car1.png,7.0,1,1
7,18,10.1325,oven,keyboard,1111_cc_hum_0_keyboard_40_n03085013_19436.JPEG,7.0,1,0
7,19,0.5335,car,car,1111_cc_hum_0_car_40_n03100240_6805.JPEG,7.0,1,0
7,20,0.6507,boat,boat,1111_cc_hum_0_boat_40_n02951358_2853.JPEG,7.0,1,0
7,21,0.7171,car,car,1111_cc_hum_0_car_40_n04285008_3280.JPEG,7.0,2,0
7,22,1.117,knife,knife,1111_cc_hum_0_knife_40_n03041632_24114.JPEG,7.0,2,0
7,23,1.0006,chair,chair,1111_cc_hum_0_chair_40_n03376595_4469.JPEG,7.0,2,0
7,24,1.3669,bear,bear,1111_cc_hum_0_bear_40_n02134084_5027.JPEG,7.0,2,0
7,25,5.0495,elephant,airplane,1111_cc_hum_1_airplane2-dog1.png,7.0,2,1
7,26,6.2331,car,knife,1111_cc_hum_1_knife8-bicycle1.png,7.0,2,1
7,27,0.6674,bicycle,bicycle,1111_cc_hum_1_bicycle4-oven3.png,7.0,2,1
7,28,0.7009,dog,dog,1111_cc_hum_1_dog1-bear1.png,7.0,2,1
7,29,0.517,clock,clock,1111_cc_hum_1_clock7-cat2.png,7.0,2,1
7,30,0.6505,dog,dog,1111_cc_hum_1_dog6-clock1.png,7.0,2,1
7,31,5.5832,oven,bottle,1111_cc_hum_0_bottle_40_n04560804_12278.JPEG,7.0,2,0
7,32,6.65,elephant,airplane,1111_cc_hum_1_airplane2-bear1.png,7.0,2,1
7,33,2.0171,elephant,airplane,1111_cc_hum_1_airplane4-elephant1.png,7.0,2,1
7,34,0.684,car,car,1111_cc_hum_1_car8-chair1.png,7.0,2,1
7,35,0.7339,bird,bird,1111_cc_hum_1_bird9-dog2.png,7.0,2,1
7,36,0.6507,car,car,1111_cc_hum_1_car5-truck3.png,7.0,2,1
7,37,0.8172,bicycle,bicycle,1111_cc_hum_1_bicycle3-bird1.png,7.0,2,1
7,38,0.5336,elephant,elephant,1111_cc_hum_0_elephant_40_n02504013_1916.JPEG,7.0,2,0
7,39,1.3835,chair,chair,1111_cc_hum_0_chair_40_n03376595_2566.JPEG,7.0,2,0
7,40,1.0505,truck,truck,1111_cc_hum_0_truck_40_n03417042_12133.JPEG,7.0,2,0
7,41,0.7337,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n03792782_52601.JPEG,7.0,3,0
7,42,1.4337,knife,knife,1111_cc_hum_0_knife_40_n03041632_24277.JPEG,7.0,3,0
7,43,0.6006,truck,truck,1111_cc_hum_0_truck_40_n03796401_4309.JPEG,7.0,3,0
7,44,0.4669,car,car,1111_cc_hum_1_car4-boat1.png,7.0,3,1
7,45,0.7836,truck,truck,1111_cc_hum_1_truck2-boat3.png,7.0,3,1
7,46,3.2,clock,clock,1111_cc_hum_1_clock9-cat1.png,7.0,3,1
7,47,0.5506,dog,dog,1111_cc_hum_0_dog_40_n02088632_2814.JPEG,7.0,3,0
7,48,1.7169,bird,bird,1111_cc_hum_1_bird1-oven1.png,7.0,3,1
7,49,1.6839,car,car,1111_cc_hum_1_car10-keyboard2.png,7.0,3,1
7,50,1.0674,bottle,bottle,1111_cc_hum_1_bottle9-truck1.png,7.0,3,1
7,51,2.6669,oven,oven,1111_cc_hum_0_oven_40_n04111531_1054.JPEG,7.0,3,0
7,52,5.5997,truck,elephant,1111_cc_hum_1_elephant2-bird1.png,7.0,x,1
7,53,0.5836,bicycle,bicycle,1111_cc_hum_1_bicycle1-clock3.png,7.0,x,1
7,54,0.33399999999999996,chair,chair,1111_cc_hum_1_chair7-truck3.png,7.0,x,1
7,55,0.6837,cat,cat,1111_cc_hum_1_cat1-airplane1.png,7.0,x,1
7,56,0.7001,chair,chair,1111_cc_hum_1_chair9-boat2.png,7.0,x,1
7,57,0.6005,elephant,elephant,1111_cc_hum_1_elephant5-bottle2.png,7.0,x,1
7,58,1.6666,keyboard,keyboard,1111_cc_hum_0_keyboard_40_n04505470_933.JPEG,7.0,x,0
7,59,0.4171,bear,bear,1111_cc_hum_0_bear_40_n02134084_2004.JPEG,7.0,x,0
7,60,0.6337,cat,cat,1111_cc_hum_0_cat_40_n02124075_9716.JPEG,7.0,x,0
7,61,7.0495,bottle,bottle,1111_cc_hum_0_bottle_40_n04591713_2718.JPEG,7.0,4,0
7,62,0.9167,airplane,airplane,1111_cc_hum_0_airplane_40_n02690373_6999.JPEG,7.0,4,0
7,63,1.0001,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n03792782_14216.JPEG,7.0,4,0
7,64,8.9327,clock,boat,1111_cc_hum_1_boat7-keyboard3.png,7.0,4,1
7,65,1.2171,bear,bear,1111_cc_hum_1_bear9-keyboard3.png,7.0,4,1
7,66,4.1331,car,boat,1111_cc_hum_1_boat6-car1.png,7.0,4,1
7,67,0.8336,truck,truck,1111_cc_hum_1_truck1-knife1.png,7.0,4,1
7,68,0.7669,dog,dog,1111_cc_hum_1_dog5-bear3.png,7.0,4,1
7,69,0.9675,clock,clock,1111_cc_hum_1_clock4-airplane1.png,7.0,4,1
7,70,1.6506,bird,bird,1111_cc_hum_0_bird_40_n02037110_11551.JPEG,7.0,4,0
7,71,0.6506,clock,clock,1111_cc_hum_1_clock2-knife1.png,7.0,4,1
7,72,0.634,chair,chair,1111_cc_hum_1_chair4-oven2.png,7.0,4,1
7,73,1.3839,clock,clock,1111_cc_hum_1_clock6-chair3.png,7.0,4,1
7,74,0.6168,bird,bird,1111_cc_hum_0_bird_40_n01530575_4260.JPEG,7.0,4,0
7,75,0.917,truck,truck,1111_cc_hum_1_truck2-bottle3.png,7.0,4,1
7,76,0.7668,chair,chair,1111_cc_hum_1_chair10-bird3.png,7.0,4,1
7,77,2.3499,bear,elephant,1111_cc_hum_1_elephant10-knife3.png,7.0,4,1
7,78,0.8338,airplane,airplane,1111_cc_hum_0_airplane_40_n02690373_6853.JPEG,7.0,4,0
7,79,1.0004,clock,clock,1111_cc_hum_0_clock_40_n03196217_585.JPEG,7.0,4,0
7,80,0.8507,elephant,elephant,1111_cc_hum_0_elephant_40_n02504458_4954.JPEG,7.0,4,0
25,1,1.2835,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n03792782_52601.JPEG,8.0, 3,0
25,2,2.0836,truck,truck,1111_cc_hum_0_truck_40_n03796401_4309.JPEG,8.0, 3,0
25,3,1.2004,dog,dog,1111_cc_hum_0_dog_40_n02088632_2814.JPEG,8.0, 3,0
25,4,1.0841,bicycle,bicycle,1111_cc_hum_1_bicycle1-clock3.png,8.0, 3,1
25,5,1.1505,chair,chair,1111_cc_hum_1_chair9-boat2.png,8.0, 3,1
25,6,1.1504,car,car,1111_cc_hum_1_car10-keyboard2.png,8.0, 3,1
25,7,1.3671,bird,bird,1111_cc_hum_1_bird1-oven1.png,8.0, 3,1
25,8,1.3836,car,car,1111_cc_hum_1_car4-boat1.png,8.0, 3,1
25,9,1.3336,cat,cat,1111_cc_hum_1_cat1-airplane1.png,8.0, 3,1
25,10,17.6153,clock,clock,1111_cc_hum_1_clock9-cat1.png,8.0, 3,1
25,11,1.4169,elephant,elephant,1111_cc_hum_1_elephant5-bottle2.png,8.0, 3,1
25,12,1.0672,cat,cat,1111_cc_hum_0_cat_40_n02124075_9716.JPEG,8.0, 3,0
25,13,1.55,elephant,elephant,1111_cc_hum_1_elephant2-bird1.png,8.0, 3,1
25,14,0.967,knife,knife,1111_cc_hum_0_knife_40_n03041632_24277.JPEG,8.0, 3,0
25,15,0.7338,bottle,bottle,1111_cc_hum_1_bottle9-truck1.png,8.0, 3,1
25,16,2.2836,truck,truck,1111_cc_hum_1_truck2-boat3.png,8.0, 3,1
25,17,0.7838,chair,chair,1111_cc_hum_1_chair7-truck3.png,8.0, 3,1
25,18,1.0672,keyboard,keyboard,1111_cc_hum_0_keyboard_40_n04505470_933.JPEG,8.0, 3,0
25,19,19.3815,boat,oven,1111_cc_hum_0_oven_40_n04111531_1054.JPEG,8.0, 3,0
25,20,0.9674,bear,bear,1111_cc_hum_0_bear_40_n02134084_2004.JPEG,8.0, 3,0
25,21,0.7172,airplane,airplane,1111_cc_hum_0_airplane_40_n02690373_6853.JPEG,8.0, 4,0
25,22,0.7838,bottle,bottle,1111_cc_hum_0_bottle_40_n04591713_2718.JPEG,8.0, 4,0
25,23,1.4836,bird,bird,1111_cc_hum_0_bird_40_n02037110_11551.JPEG,8.0, 4,0
25,24,1.117,truck,truck,1111_cc_hum_1_truck2-bottle3.png,8.0, 4,1
25,25,5.4664,knife,boat,1111_cc_hum_1_boat6-car1.png,8.0, 4,1
25,26,1.0002,elephant,elephant,1111_cc_hum_0_elephant_40_n02504458_4954.JPEG,8.0, 4,0
25,27,1.2168,chair,chair,1111_cc_hum_1_chair4-oven2.png,8.0, 4,1
25,28,1.0336,chair,chair,1111_cc_hum_1_chair10-bird3.png,8.0, 4,1
25,29,0.8838,clock,clock,1111_cc_hum_1_clock2-knife1.png,8.0, 4,1
25,30,5.4331,clock,clock,1111_cc_hum_1_clock6-chair3.png,8.0, 4,1
25,31,1.0668,truck,truck,1111_cc_hum_1_truck1-knife1.png,8.0, 4,1
25,32,0.9005,dog,dog,1111_cc_hum_1_dog5-bear3.png,8.0, 4,1
25,33,0.8337,clock,clock,1111_cc_hum_1_clock4-airplane1.png,8.0, 4,1
25,34,24.8306,bird,boat,1111_cc_hum_1_boat7-keyboard3.png,8.0, 4,1
25,35,2.05,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n03792782_14216.JPEG,8.0, 4,0
25,36,1.3006,bear,bear,1111_cc_hum_1_bear9-keyboard3.png,8.0, 4,1
25,37,7.132999999999999,knife,elephant,1111_cc_hum_1_elephant10-knife3.png,8.0, 4,1
25,38,2.2336,clock,clock,1111_cc_hum_0_clock_40_n03196217_585.JPEG,8.0, 4,0
25,39,0.6172,airplane,airplane,1111_cc_hum_0_airplane_40_n02690373_6999.JPEG,8.0, 4,0
25,40,0.7004,bird,bird,1111_cc_hum_0_bird_40_n01530575_4260.JPEG,8.0, 4,0
25,41,0.8175,car,car,1111_cc_hum_0_car_40_n03100240_6805.JPEG,8.0, 1,0
25,42,1.1004,clock,clock,1111_cc_hum_0_clock_40_n04548280_2518.JPEG,8.0, 1,0
25,43,1.1837,keyboard,keyboard,1111_cc_hum_0_keyboard_40_n03085013_19436.JPEG,8.0, 1,0
25,44,1.1005,boat,boat,1111_cc_hum_0_boat_40_n02951358_2853.JPEG,8.0, 1,0
25,45,0.6504,keyboard,keyboard,1111_cc_hum_1_keyboard6-bicycle1.png,8.0, 1,1
25,46,0.8502,car,car,1111_cc_hum_1_car10-bicycle2.png,8.0, 1,1
25,47,0.7337,bear,bear,1111_cc_hum_1_bear8-bottle1.png,8.0, 1,1
25,48,5.7661,knife,knife,1111_cc_hum_1_knife10-chair1.png,8.0, 1,1
25,49,0.8504,airplane,airplane,1111_cc_hum_1_airplane1-clock1.png,8.0, 1,1
25,50,1.2003,elephant,elephant,1111_cc_hum_1_elephant8-dog1.png,8.0, 1,1
25,51,25.8139,bird,cat,1111_cc_hum_1_cat5-elephant2.png,8.0, 1,1
25,52,1.25,car,cat,1111_cc_hum_1_cat5-airplane2.png,8.0, 1,1
25,53,0.517,bear,bear,1111_cc_hum_1_bear8-elephant2.png,8.0, 1,1
25,54,13.5654,chair,boat,1111_cc_hum_1_boat7-cat3.png,8.0, 1,1
25,55,0.7502,truck,truck,1111_cc_hum_1_truck5-car1.png,8.0, 1,1
25,56,1.0834,cat,cat,1111_cc_hum_0_cat_40_n02123045_8774.JPEG,8.0, 1,0
25,57,3.5832,car,knife,1111_cc_hum_1_knife7-car2.png,8.0, 1,1
25,58,1.0336,oven,oven,1111_cc_hum_0_oven_40_n04111531_23215.JPEG,8.0, 1,0
25,59,0.6174,dog,dog,1111_cc_hum_0_dog_40_n02101388_2075.JPEG,8.0, 1,0
25,60,0.9837,boat,boat,1111_cc_hum_0_boat_40_n04612504_30742.JPEG,8.0, 1,0
25,61,0.4671,chair,chair,1111_cc_hum_0_chair_40_n03376595_4469.JPEG,8.0, 2,0
25,62,0.8169,bear,bear,1111_cc_hum_0_bear_40_n02134084_5027.JPEG,8.0, 2,0
25,63,0.8168,elephant,elephant,1111_cc_hum_0_elephant_40_n02504013_1916.JPEG,8.0, 2,0
25,64,0.7339,car,car,1111_cc_hum_1_car5-truck3.png,8.0, 2,1
25,65,1.2837,bicycle,bicycle,1111_cc_hum_1_bicycle3-bird1.png,8.0, 2,1
25,66,0.7671,dog,dog,1111_cc_hum_1_dog1-bear1.png,8.0, 2,1
25,67,0.5505,bird,bird,1111_cc_hum_1_bird9-dog2.png,8.0, 2,1
25,68,2.2336,elephant,airplane,1111_cc_hum_1_airplane2-bear1.png,8.0, 2,1
25,69,0.5671,chair,chair,1111_cc_hum_0_chair_40_n03376595_2566.JPEG,8.0, 2,0
25,70,0.8007,car,car,1111_cc_hum_1_car8-chair1.png,8.0, 2,1
25,71,0.6838,dog,dog,1111_cc_hum_1_dog6-clock1.png,8.0, 2,1
25,72,1.3007,clock,clock,1111_cc_hum_1_clock7-cat2.png,8.0, 2,1
25,73,13.0823,elephant,airplane,1111_cc_hum_1_airplane2-dog1.png,8.0, 2,1
25,74,1.2006,knife,knife,1111_cc_hum_1_knife8-bicycle1.png,8.0, 2,1
25,75,0.6675,bicycle,bicycle,1111_cc_hum_1_bicycle4-oven3.png,8.0, 2,1
25,76,2.25,knife,airplane,1111_cc_hum_1_airplane4-elephant1.png,8.0, 2,1
25,77,15.9821,bottle,bottle,1111_cc_hum_0_bottle_40_n04560804_12278.JPEG,8.0, 2,0
25,78,0.7669,car,car,1111_cc_hum_0_car_40_n04285008_3280.JPEG,8.0, 2,0
25,79,2.4501,knife,knife,1111_cc_hum_0_knife_40_n03041632_24114.JPEG,8.0, 2,0
25,80,1.5339,truck,truck,1111_cc_hum_0_truck_40_n03417042_12133.JPEG,8.0, 2,0
28,1,35.2129,cat,oven,1111_cc_hum_0_oven_40_n04111531_1054.JPEG,9.0, 3,0
28,2,0.5837,dog,dog,1111_cc_hum_0_dog_40_n02088632_2814.JPEG,9.0, 3,0
28,3,0.7174,cat,cat,1111_cc_hum_0_cat_40_n02124075_9716.JPEG,9.0, 3,0
28,4,1.4668,bottle,elephant,1111_cc_hum_1_elephant5-bottle2.png,9.0, 3,1
28,5,0.6671,bottle,bottle,1111_cc_hum_1_bottle9-truck1.png,9.0, 3,1
28,6,1.85,chair,chair,1111_cc_hum_1_chair7-truck3.png,9.0, 3,1
28,7,0.9669,knife,knife,1111_cc_hum_0_knife_40_n03041632_24277.JPEG,9.0, 3,0
28,8,1.1504,car,car,1111_cc_hum_1_car10-keyboard2.png,9.0, 3,1
28,9,1.1,clock,clock,1111_cc_hum_1_clock9-cat1.png,9.0, 3,1
28,10,1.0337,truck,truck,1111_cc_hum_1_truck2-boat3.png,9.0, 3,1
28,11,1.1336,car,car,1111_cc_hum_1_car4-boat1.png,9.0, 3,1
28,12,1.0172,bird,bird,1111_cc_hum_1_bird1-oven1.png,9.0, 3,1
28,13,0.9,keyboard,keyboard,1111_cc_hum_0_keyboard_40_n04505470_933.JPEG,9.0, 3,0
28,14,1.2171,elephant,elephant,1111_cc_hum_1_elephant2-bird1.png,9.0, 3,1
28,15,1.0999,bicycle,bicycle,1111_cc_hum_1_bicycle1-clock3.png,9.0, 3,1
28,16,0.8005,cat,cat,1111_cc_hum_1_cat1-airplane1.png,9.0, 3,1
28,17,0.9169,chair,chair,1111_cc_hum_1_chair9-boat2.png,9.0, 3,1
28,18,1.6168,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n03792782_52601.JPEG,9.0, 3,0
28,19,1.1007,truck,truck,1111_cc_hum_0_truck_40_n03796401_4309.JPEG,9.0, 3,0
28,20,1.3839,bear,bear,1111_cc_hum_0_bear_40_n02134084_2004.JPEG,9.0, 3,0
28,21,0.6003,bicycle,bicycle,1111_cc_hum_0_bicycle_40_n03792782_14216.JPEG,9.0, 4,0
28,22,0.9502,bird,bird,1111_cc_hum_0_bird_40_n01530575_4260.JPEG,9.0, 4,0
