subj,trial,rt,object_response,category,imagename,age,block,difficulty
swag_regnety_128gf_in1k,46,,boat,boat,1111_cc_dnn_0_boat_40_n03344393_302.JPEG,,,0
swag_regnety_128gf_in1k,47,,boat,boat,1111_cc_dnn_0_boat_40_n04273569_13091.JPEG,,,0
swag_regnety_128gf_in1k,48,,boat,boat,1111_cc_dnn_0_boat_40_n04612504_30742.JPEG,,,0
swag_regnety_128gf_in1k,49,,boat,boat,1111_cc_dnn_0_boat_40_n04612504_7166.JPEG,,,0
swag_regnety_128gf_in1k,50,,boat,boat,1111_cc_dnn_0_boat_40_n04612504_8942.JPEG,,,0
swag_regnety_128gf_in1k,51,,bottle,bottle,1111_cc_dnn_0_bottle_40_n02823428_825.JPEG,,,0
swag_regnety_128gf_in1k,52,,bottle,bottle,1111_cc_dnn_0_bottle_40_n03937543_2357.JPEG,,,0
swag_regnety_128gf_in1k,53,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04560804_12278.JPEG,,,0
swag_regnety_128gf_in1k,54,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04560804_13773.JPEG,,,0
swag_regnety_128gf_in1k,55,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04560804_32398.JPEG,,,0
swag_regnety_128gf_in1k,56,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04560804_9813.JPEG,,,0
swag_regnety_128gf_in1k,57,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04579145_1302.JPEG,,,0
swag_regnety_128gf_in1k,58,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04591713_2718.JPEG,,,0
swag_regnety_128gf_in1k,59,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04591713_5754.JPEG,,,0
swag_regnety_128gf_in1k,60,,bottle,bottle,1111_cc_dnn_0_bottle_40_n04591713_6238.JPEG,,,0
swag_regnety_128gf_in1k,61,,car,car,1111_cc_dnn_0_car_40_n02814533_18458.JPEG,,,0
swag_regnety_128gf_in1k,62,,car,car,1111_cc_dnn_0_car_40_n02814533_23512.JPEG,,,0
swag_regnety_128gf_in1k,63,,car,car,1111_cc_dnn_0_car_40_n02814533_32461.JPEG,,,0
swag_regnety_128gf_in1k,64,,car,car,1111_cc_dnn_0_car_40_n02814533_82925.JPEG,,,0
swag_regnety_128gf_in1k,65,,car,car,1111_cc_dnn_0_car_40_n03100240_418.JPEG,,,0
swag_regnety_128gf_in1k,66,,car,car,1111_cc_dnn_0_car_40_n03100240_6805.JPEG,,,0
swag_regnety_128gf_in1k,67,,car,car,1111_cc_dnn_0_car_40_n03100240_6954.JPEG,,,0
swag_regnety_128gf_in1k,68,,car,car,1111_cc_dnn_0_car_40_n04285008_2789.JPEG,,,0
swag_regnety_128gf_in1k,69,,car,car,1111_cc_dnn_0_car_40_n04285008_3280.JPEG,,,0
swag_regnety_128gf_in1k,70,,car,car,1111_cc_dnn_0_car_40_n04285008_9470.JPEG,,,0
swag_regnety_128gf_in1k,71,,cat,cat,1111_cc_dnn_0_cat_40_n02123045_8774.JPEG,,,0
swag_regnety_128gf_in1k,72,,cat,cat,1111_cc_dnn_0_cat_40_n02123045_9341.JPEG,,,0
swag_regnety_128gf_in1k,73,,cat,cat,1111_cc_dnn_0_cat_40_n02123045_964.JPEG,,,0
swag_regnety_128gf_in1k,74,,cat,cat,1111_cc_dnn_0_cat_40_n02123159_2684.JPEG,,,0
swag_regnety_128gf_in1k,75,,cat,cat,1111_cc_dnn_0_cat_40_n02123159_3330.JPEG,,,0
swag_regnety_128gf_in1k,76,,cat,cat,1111_cc_dnn_0_cat_40_n02123394_2364.JPEG,,,0
swag_regnety_128gf_in1k,77,,cat,cat,1111_cc_dnn_0_cat_40_n02124075_14094.JPEG,,,0
swag_regnety_128gf_in1k,78,,cat,cat,1111_cc_dnn_0_cat_40_n02124075_8351.JPEG,,,0
swag_regnety_128gf_in1k,79,,cat,cat,1111_cc_dnn_0_cat_40_n02124075_8754.JPEG,,,0
swag_regnety_128gf_in1k,80,,cat,cat,1111_cc_dnn_0_cat_40_n02124075_9716.JPEG,,,0
swag_regnety_128gf_in1k,81,,chair,chair,1111_cc_dnn_0_chair_40_n03376595_2566.JPEG,,,0
swag_regnety_128gf_in1k,82,,chair,chair,1111_cc_dnn_0_chair_40_n03376595_4309.JPEG,,,0
swag_regnety_128gf_in1k,83,,chair,chair,1111_cc_dnn_0_chair_40_n03376595_4469.JPEG,,,0
swag_regnety_128gf_in1k,84,,chair,chair,1111_cc_dnn_0_chair_40_n04099969_13056.JPEG,,,0
swag_regnety_128gf_in1k,85,,chair,chair,1111_cc_dnn_0_chair_40_n04099969_18182.JPEG,,,0
swag_regnety_128gf_in1k,86,,chair,chair,1111_cc_dnn_0_chair_40_n04099969_2267.JPEG,,,0
swag_regnety_128gf_in1k,87,,chair,chair,1111_cc_dnn_0_chair_40_n04099969_2398.JPEG,,,0
swag_regnety_128gf_in1k,88,,chair,chair,1111_cc_dnn_0_chair_40_n04429376_18127.JPEG,,,0
swag_regnety_128gf_in1k,89,,chair,chair,1111_cc_dnn_0_chair_40_n04429376_19101.JPEG,,,0
swag_regnety_128gf_in1k,90,,chair,chair,1111_cc_dnn_0_chair_40_n04429376_9212.JPEG,,,0
swag_regnety_128gf_in1k,91,,clock,clock,1111_cc_dnn_0_clock_40_n02708093_3459.JPEG,,,0
swag_regnety_128gf_in1k,92,,clock,clock,1111_cc_dnn_0_clock_40_n03196217_3943.JPEG,,,0
swag_regnety_128gf_in1k,93,,clock,clock,1111_cc_dnn_0_clock_40_n03196217_4417.JPEG,,,0
swag_regnety_128gf_in1k,94,,clock,clock,1111_cc_dnn_0_clock_40_n03196217_5252.JPEG,,,0
swag_regnety_128gf_in1k,95,,clock,clock,1111_cc_dnn_0_clock_40_n03196217_5478.JPEG,,,0
swag_regnety_128gf_in1k,96,,clock,clock,1111_cc_dnn_0_clock_40_n03196217_585.JPEG,,,0
swag_regnety_128gf_in1k,97,,clock,clock,1111_cc_dnn_0_clock_40_n03196217_6809.JPEG,,,0
swag_regnety_128gf_in1k,98,,clock,clock,1111_cc_dnn_0_clock_40_n04548280_1438.JPEG,,,0
swag_regnety_128gf_in1k,99,,clock,clock,1111_cc_dnn_0_clock_40_n04548280_2518.JPEG,,,0
swag_regnety_128gf_in1k,100,,clock,clock,1111_cc_dnn_0_clock_40_n04548280_7490.JPEG,,,0
swag_regnety_128gf_in1k,101,,dog,dog,1111_cc_dnn_0_dog_40_n02088632_2814.JPEG,,,0
swag_regnety_128gf_in1k,102,,dog,dog,1111_cc_dnn_0_dog_40_n02097130_1834.JPEG,,,0
swag_regnety_128gf_in1k,103,,dog,dog,1111_cc_dnn_0_dog_40_n02099712_5781.JPEG,,,0
swag_regnety_128gf_in1k,104,,dog,dog,1111_cc_dnn_0_dog_40_n02101388_2075.JPEG,,,0
swag_regnety_128gf_in1k,105,,dog,dog,1111_cc_dnn_0_dog_40_n02102318_11816.JPEG,,,0
swag_regnety_128gf_in1k,106,,dog,dog,1111_cc_dnn_0_dog_40_n02106382_14862.JPEG,,,0
swag_regnety_128gf_in1k,107,,dog,dog,1111_cc_dnn_0_dog_40_n02108000_324.JPEG,,,0
swag_regnety_128gf_in1k,108,,dog,dog,1111_cc_dnn_0_dog_40_n02110806_16707.JPEG,,,0
swag_regnety_128gf_in1k,109,,dog,dog,1111_cc_dnn_0_dog_40_n02112018_370.JPEG,,,0
swag_regnety_128gf_in1k,110,,dog,dog,1111_cc_dnn_0_dog_40_n02113624_1203.JPEG,,,0
swag_regnety_128gf_in1k,111,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504013_1916.JPEG,,,0
swag_regnety_128gf_in1k,112,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504013_19694.JPEG,,,0
swag_regnety_128gf_in1k,113,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504013_6660.JPEG,,,0
swag_regnety_128gf_in1k,114,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504013_8385.JPEG,,,0
swag_regnety_128gf_in1k,115,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504458_1848.JPEG,,,0
swag_regnety_128gf_in1k,116,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504458_3140.JPEG,,,0
swag_regnety_128gf_in1k,117,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504458_4.JPEG,,,0
swag_regnety_128gf_in1k,118,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504458_4336.JPEG,,,0
swag_regnety_128gf_in1k,119,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504458_4954.JPEG,,,0
swag_regnety_128gf_in1k,120,,elephant,elephant,1111_cc_dnn_0_elephant_40_n02504458_7013.JPEG,,,0
swag_regnety_128gf_in1k,121,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n03085013_1483.JPEG,,,0
swag_regnety_128gf_in1k,122,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n03085013_17762.JPEG,,,0
swag_regnety_128gf_in1k,123,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n03085013_19436.JPEG,,,0
swag_regnety_128gf_in1k,124,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n03085013_2122.JPEG,,,0
swag_regnety_128gf_in1k,125,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n03085013_25181.JPEG,,,0
swag_regnety_128gf_in1k,126,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n03085013_4160.JPEG,,,0
swag_regnety_128gf_in1k,127,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n04505470_1430.JPEG,,,0
swag_regnety_128gf_in1k,128,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n04505470_2115.JPEG,,,0
swag_regnety_128gf_in1k,129,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n04505470_2570.JPEG,,,0
swag_regnety_128gf_in1k,130,,keyboard,keyboard,1111_cc_dnn_0_keyboard_40_n04505470_933.JPEG,,,0
swag_regnety_128gf_in1k,131,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_105081.JPEG,,,0
swag_regnety_128gf_in1k,132,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_11797.JPEG,,,0
swag_regnety_128gf_in1k,133,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_14224.JPEG,,,0
swag_regnety_128gf_in1k,134,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_17338.JPEG,,,0
swag_regnety_128gf_in1k,135,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_21723.JPEG,,,0
swag_regnety_128gf_in1k,136,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_24114.JPEG,,,0
swag_regnety_128gf_in1k,137,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_24277.JPEG,,,0
swag_regnety_128gf_in1k,138,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_26340.JPEG,,,0
swag_regnety_128gf_in1k,139,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_4808.JPEG,,,0
swag_regnety_128gf_in1k,140,,knife,knife,1111_cc_dnn_0_knife_40_n03041632_83826.JPEG,,,0
swag_regnety_128gf_in1k,141,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_10011.JPEG,,,0
swag_regnety_128gf_in1k,142,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_1054.JPEG,,,0
swag_regnety_128gf_in1k,143,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_11530.JPEG,,,0
swag_regnety_128gf_in1k,144,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_14611.JPEG,,,0
swag_regnety_128gf_in1k,145,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_23215.JPEG,,,0
swag_regnety_128gf_in1k,146,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_2371.JPEG,,,0
swag_regnety_128gf_in1k,147,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_7034.JPEG,,,0
swag_regnety_128gf_in1k,148,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_9490.JPEG,,,0
swag_regnety_128gf_in1k,149,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_9712.JPEG,,,0
swag_regnety_128gf_in1k,150,,oven,oven,1111_cc_dnn_0_oven_40_n04111531_9844.JPEG,,,0
swag_regnety_128gf_in1k,151,,truck,truck,1111_cc_dnn_0_truck_40_n03417042_10043.JPEG,,,0
swag_regnety_128gf_in1k,152,,truck,truck,1111_cc_dnn_0_truck_40_n03417042_12133.JPEG,,,0
swag_regnety_128gf_in1k,153,,truck,truck,1111_cc_dnn_0_truck_40_n03417042_14000.JPEG,,,0
swag_regnety_128gf_in1k,154,,truck,truck,1111_cc_dnn_0_truck_40_n03417042_16389.JPEG,,,0
swag_regnety_128gf_in1k,155,,truck,truck,1111_cc_dnn_0_truck_40_n03417042_19905.JPEG,,,0
swag_regnety_128gf_in1k,156,,truck,truck,1111_cc_dnn_0_truck_40_n03417042_28078.JPEG,,,0
swag_regnety_128gf_in1k,157,,truck,truck,1111_cc_dnn_0_truck_40_n03796401_15756.JPEG,,,0
swag_regnety_128gf_in1k,158,,truck,truck,1111_cc_dnn_0_truck_40_n03796401_4309.JPEG,,,0
swag_regnety_128gf_in1k,159,,truck,truck,1111_cc_dnn_0_truck_40_n04467665_11776.JPEG,,,0
swag_regnety_128gf_in1k,160,,truck,truck,1111_cc_dnn_0_truck_40_n04467665_50932.JPEG,,,0
swag_regnety_128gf_in1k,161,,chair,airplane,1111_cc_dnn_1_airplane1-chair2.png,,,1
swag_regnety_128gf_in1k,162,,clock,airplane,1111_cc_dnn_1_airplane1-clock1.png,,,1
swag_regnety_128gf_in1k,163,,bear,airplane,1111_cc_dnn_1_airplane2-bear1.png,,,1
swag_regnety_128gf_in1k,164,,bear,airplane,1111_cc_dnn_1_airplane2-dog1.png,,,1
swag_regnety_128gf_in1k,165,,elephant,airplane,1111_cc_dnn_1_airplane3-elephant1.png,,,1
swag_regnety_128gf_in1k,166,,elephant,airplane,1111_cc_dnn_1_airplane4-elephant1.png,,,1
swag_regnety_128gf_in1k,167,,airplane,airplane,1111_cc_dnn_1_airplane5-bicycle1.png,,,1
swag_regnety_128gf_in1k,168,,chair,airplane,1111_cc_dnn_1_airplane6-chair3.png,,,1
swag_regnety_128gf_in1k,169,,bicycle,airplane,1111_cc_dnn_1_airplane8-bicycle3.png,,,1
swag_regnety_128gf_in1k,170,,keyboard,airplane,1111_cc_dnn_1_airplane8-clock2.png,,,1
swag_regnety_128gf_in1k,171,,chair,airplane,1111_cc_dnn_1_airplane8-truck3.png,,,1
swag_regnety_128gf_in1k,172,,keyboard,airplane,1111_cc_dnn_1_airplane9-keyboard2.png,,,1
swag_regnety_128gf_in1k,173,,bear,bear,1111_cc_dnn_1_bear1-airplane3.png,,,1
swag_regnety_128gf_in1k,174,,bear,bear,1111_cc_dnn_1_bear1-bicycle3.png,,,1
swag_regnety_128gf_in1k,175,,bottle,bear,1111_cc_dnn_1_bear10-bottle1.png,,,1
swag_regnety_128gf_in1k,176,,clock,bear,1111_cc_dnn_1_bear10-clock1.png,,,1
swag_regnety_128gf_in1k,177,,bear,bear,1111_cc_dnn_1_bear10-knife2.png,,,1
swag_regnety_128gf_in1k,178,,keyboard,bear,1111_cc_dnn_1_bear2-keyboard2.png,,,1
swag_regnety_128gf_in1k,179,,chair,bear,1111_cc_dnn_1_bear3-chair2.png,,,1
swag_regnety_128gf_in1k,180,,oven,bear,1111_cc_dnn_1_bear4-oven2.png,,,1
swag_regnety_128gf_in1k,181,,bottle,bear,1111_cc_dnn_1_bear6-clock1.png,,,1
swag_regnety_128gf_in1k,182,,truck,bear,1111_cc_dnn_1_bear7-oven3.png,,,1
swag_regnety_128gf_in1k,183,,bottle,bear,1111_cc_dnn_1_bear8-bottle1.png,,,1
swag_regnety_128gf_in1k,184,,bear,bear,1111_cc_dnn_1_bear8-dog1.png,,,1
swag_regnety_128gf_in1k,185,,elephant,bear,1111_cc_dnn_1_bear8-elephant2.png,,,1
swag_regnety_128gf_in1k,186,,keyboard,bear,1111_cc_dnn_1_bear9-keyboard3.png,,,1
swag_regnety_128gf_in1k,187,,bear,bear,1111_cc_dnn_1_bear9-knife2.png,,,1
swag_regnety_128gf_in1k,188,,clock,bicycle,1111_cc_dnn_1_bicycle1-clock3.png,,,1
swag_regnety_128gf_in1k,189,,bicycle,bicycle,1111_cc_dnn_1_bicycle1-dog3.png,,,1
swag_regnety_128gf_in1k,190,,bicycle,bicycle,1111_cc_dnn_1_bicycle1-oven1.png,,,1
swag_regnety_128gf_in1k,191,,bicycle,bicycle,1111_cc_dnn_1_bicycle10-boat3.png,,,1
swag_regnety_128gf_in1k,192,,bear,bicycle,1111_cc_dnn_1_bicycle2-dog1.png,,,1
swag_regnety_128gf_in1k,193,,bicycle,bicycle,1111_cc_dnn_1_bicycle3-bird1.png,,,1
swag_regnety_128gf_in1k,194,,elephant,bicycle,1111_cc_dnn_1_bicycle3-elephant2.png,,,1
swag_regnety_128gf_in1k,195,,bicycle,bicycle,1111_cc_dnn_1_bicycle3-oven3.png,,,1
swag_regnety_128gf_in1k,196,,bicycle,bicycle,1111_cc_dnn_1_bicycle4-oven3.png,,,1
swag_regnety_128gf_in1k,197,,chair,bicycle,1111_cc_dnn_1_bicycle4-truck3.png,,,1
swag_regnety_128gf_in1k,198,,bicycle,bicycle,1111_cc_dnn_1_bicycle5-car3.png,,,1
swag_regnety_128gf_in1k,199,,clock,bicycle,1111_cc_dnn_1_bicycle7-clock3.png,,,1
swag_regnety_128gf_in1k,200,,bicycle,bicycle,1111_cc_dnn_1_bicycle9-chair1.png,,,1
swag_regnety_128gf_in1k,201,,elephant,bird,1111_cc_dnn_1_bird1-elephant2.png,,,1
swag_regnety_128gf_in1k,202,,oven,bird,1111_cc_dnn_1_bird1-oven1.png,,,1
swag_regnety_128gf_in1k,203,,bottle,bird,1111_cc_dnn_1_bird10-clock1.png,,,1
swag_regnety_128gf_in1k,204,,elephant,bird,1111_cc_dnn_1_bird10-elephant2.png,,,1
swag_regnety_128gf_in1k,205,,boat,bird,1111_cc_dnn_1_bird2-airplane3.png,,,1
swag_regnety_128gf_in1k,206,,truck,bird,1111_cc_dnn_1_bird5-truck2.png,,,1
swag_regnety_128gf_in1k,207,,airplane,bird,1111_cc_dnn_1_bird6-airplane2.png,,,1
swag_regnety_128gf_in1k,208,,car,bird,1111_cc_dnn_1_bird6-car3.png,,,1
swag_regnety_128gf_in1k,209,,elephant,bird,1111_cc_dnn_1_bird8-elephant1.png,,,1
swag_regnety_128gf_in1k,210,,keyboard,bird,1111_cc_dnn_1_bird8-keyboard2.png,,,1
swag_regnety_128gf_in1k,211,,bear,bird,1111_cc_dnn_1_bird9-bear3.png,,,1
swag_regnety_128gf_in1k,212,,bird,bird,1111_cc_dnn_1_bird9-dog2.png,,,1
swag_regnety_128gf_in1k,213,,cat,boat,1111_cc_dnn_1_boat10-cat1.png,,,1
swag_regnety_128gf_in1k,214,,bird,boat,1111_cc_dnn_1_boat2-bird1.png,,,1
swag_regnety_128gf_in1k,215,,bottle,boat,1111_cc_dnn_1_boat2-bottle2.png,,,1
swag_regnety_128gf_in1k,216,,oven,boat,1111_cc_dnn_1_boat2-oven3.png,,,1
swag_regnety_128gf_in1k,217,,boat,boat,1111_cc_dnn_1_boat3-airplane2.png,,,1
swag_regnety_128gf_in1k,218,,car,boat,1111_cc_dnn_1_boat3-car3.png,,,1
swag_regnety_128gf_in1k,219,,clock,boat,1111_cc_dnn_1_boat3-clock3.png,,,1
swag_regnety_128gf_in1k,220,,oven,boat,1111_cc_dnn_1_boat4-dog2.png,,,1
swag_regnety_128gf_in1k,221,,boat,boat,1111_cc_dnn_1_boat5-car3.png,,,1
swag_regnety_128gf_in1k,222,,boat,boat,1111_cc_dnn_1_boat6-car1.png,,,1
swag_regnety_128gf_in1k,223,,bear,boat,1111_cc_dnn_1_boat6-dog1.png,,,1
swag_regnety_128gf_in1k,224,,bottle,boat,1111_cc_dnn_1_boat7-bottle1.png,,,1
swag_regnety_128gf_in1k,225,,oven,boat,1111_cc_dnn_1_boat7-cat3.png,,,1
swag_regnety_128gf_in1k,226,,keyboard,boat,1111_cc_dnn_1_boat7-keyboard3.png,,,1
swag_regnety_128gf_in1k,227,,boat,boat,1111_cc_dnn_1_boat9-bird1.png,,,1
swag_regnety_128gf_in1k,228,,bottle,bottle,1111_cc_dnn_1_bottle1-cat3.png,,,1
swag_regnety_128gf_in1k,229,,bottle,bottle,1111_cc_dnn_1_bottle3-cat3.png,,,1
swag_regnety_128gf_in1k,230,,chair,bottle,1111_cc_dnn_1_bottle3-chair3.png,,,1
swag_regnety_128gf_in1k,231,,bottle,bottle,1111_cc_dnn_1_bottle3-knife3.png,,,1
swag_regnety_128gf_in1k,232,,bottle,bottle,1111_cc_dnn_1_bottle5-knife1.png,,,1
swag_regnety_128gf_in1k,233,,bottle,bottle,1111_cc_dnn_1_bottle5-truck1.png,,,1
swag_regnety_128gf_in1k,234,,bear,bottle,1111_cc_dnn_1_bottle7-bear1.png,,,1
swag_regnety_128gf_in1k,235,,bottle,bottle,1111_cc_dnn_1_bottle8-bicycle1.png,,,1
swag_regnety_128gf_in1k,236,,bottle,bottle,1111_cc_dnn_1_bottle9-keyboard1.png,,,1
swag_regnety_128gf_in1k,237,,bottle,bottle,1111_cc_dnn_1_bottle9-truck1.png,,,1
swag_regnety_128gf_in1k,238,,car,car,1111_cc_dnn_1_car1-airplane1.png,,,1
swag_regnety_128gf_in1k,239,,chair,car,1111_cc_dnn_1_car1-chair3.png,,,1
swag_regnety_128gf_in1k,240,,car,car,1111_cc_dnn_1_car10-bicycle2.png,,,1
swag_regnety_128gf_in1k,241,,cat,car,1111_cc_dnn_1_car10-dog1.png,,,1
swag_regnety_128gf_in1k,242,,elephant,car,1111_cc_dnn_1_car10-elephant2.png,,,1
swag_regnety_128gf_in1k,243,,keyboard,car,1111_cc_dnn_1_car10-keyboard2.png,,,1
swag_regnety_128gf_in1k,244,,car,car,1111_cc_dnn_1_car2-bird3.png,,,1
swag_regnety_128gf_in1k,245,,car,car,1111_cc_dnn_1_car2-cat3.png,,,1
swag_regnety_128gf_in1k,246,,bottle,car,1111_cc_dnn_1_car2-knife3.png,,,1
