subj,trial,rt,object_response,category,imagename,age,block,difficulty
200,29,1.2168,bottle,bottle,1111_eid_hum_8_bottle_40_n04560804_19872.png,27.0,5,8
200,30,0.8511,dog,dog,1111_eid_hum_8_dog_40_n02101556_7442.png,27.0,5,8
200,31,0.7,dog,dog,1111_eid_hum_8_dog_40_n02102318_11816.png,27.0,5,8
200,32,0.33399999999999996,cat,cat,1111_eid_hum_16_cat_40_n02124075_862.png,27.0,5,16
200,33,16.3318,cat,bottle,1111_eid_hum_16_bottle_40_n04591713_2024.png,27.0,5,16
200,34,1.5007,keyboard,keyboard,1111_eid_hum_8_keyboard_40_n04505470_1430.png,27.0,5,8
200,35,0.534,truck,truck,1111_eid_hum_4_truck_40_n03417042_10043.png,27.0,5,4
200,36,0.5172,elephant,elephant,1111_eid_hum_4_elephant_40_n02504458_4.png,27.0,5,4
200,37,12.9821,truck,bird,1111_eid_hum_16_bird_40_n01860187_6891.png,27.0,5,16
200,38,0.4004,cat,cat,1111_eid_hum_0_cat_40_n02123159_6505.png,27.0,5,0
200,39,0.767,clock,clock,1111_eid_hum_4_clock_40_n04548280_11068.png,27.0,5,4
200,40,1.0501,knife,knife,1111_eid_hum_0_knife_40_n03041632_24114.png,27.0,5,0
200,41,0.3011,airplane,airplane,1111_eid_hum_4_airplane_40_n02690373_18693.png,27.0,6,4
200,42,0.2839,airplane,airplane,1111_eid_hum_4_airplane_40_n02690373_1071.png,27.0,6,4
200,43,0.2838,elephant,elephant,1111_eid_hum_0_elephant_40_n02504458_5561.png,27.0,6,0
200,44,0.2837,car,car,1111_eid_hum_4_car_40_n03100240_6954.png,27.0,6,4
200,45,0.3837,boat,boat,1111_eid_hum_0_boat_40_n02951358_19768.png,27.0,6,0
200,46,0.4339,elephant,elephant,1111_eid_hum_8_elephant_40_n02504458_7013.png,27.0,6,8
200,47,0.8836,boat,boat,1111_eid_hum_8_boat_40_n02951358_2853.png,27.0,6,8
200,48,0.7335,keyboard,keyboard,1111_eid_hum_16_keyboard_40_n04505470_2115.png,27.0,6,16
200,49,0.8176,clock,clock,1111_eid_hum_0_clock_40_n04548280_2518.png,27.0,6,0
200,50,0.5838,knife,knife,1111_eid_hum_16_knife_40_n03041632_3210.png,27.0,6,16
200,51,0.4671,clock,clock,1111_eid_hum_8_clock_40_n02708093_1431.png,27.0,6,8
200,52,14.5649,oven,car,1111_eid_hum_16_car_40_n04285008_2789.png,27.0,6,16
200,53,0.6003,truck,truck,1111_eid_hum_0_truck_40_n03417042_23440.png,27.0,6,0
200,54,4.6331,bear,dog,1111_eid_hum_16_dog_40_n02113624_1203.png,27.0,6,16
200,55,0.6837,airplane,airplane,1111_eid_hum_8_airplane_40_n02690373_2024.png,27.0,6,8
200,56,26.7301,cat,oven,1111_eid_hum_16_oven_40_n04111531_1229.png,27.0,6,16
200,57,0.3173,keyboard,keyboard,1111_eid_hum_8_keyboard_40_n03085013_17762.png,27.0,6,8
200,58,0.3836,chair,chair,1111_eid_hum_4_chair_40_n04099969_2267.png,27.0,6,4
200,59,0.7173,bottle,bottle,1111_eid_hum_4_bottle_40_n04560804_32398.png,27.0,6,4
200,60,0.5507,boat,boat,1111_eid_hum_0_boat_40_n02951358_15424.png,27.0,6,0
200,61,3.1,cat,dog,1111_eid_hum_4_dog_40_n02112018_370.png,27.0,7,4
200,62,0.667,elephant,elephant,1111_eid_hum_0_elephant_40_n02504458_4336.png,27.0,7,0
200,63,0.2506,elephant,elephant,1111_eid_hum_0_elephant_40_n02504013_6660.png,27.0,7,0
200,64,2.1336,bear,bear,1111_eid_hum_16_bear_40_n02132136_3169.png,27.0,7,16
200,65,0.6338,chair,chair,1111_eid_hum_8_chair_40_n02791124_9124.png,27.0,7,8
200,66,5.2498,dog,oven,1111_eid_hum_16_oven_40_n04111531_21973.png,27.0,7,16
200,67,0.2668,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n03792782_23560.png,27.0,7,0
200,68,0.7167,chair,chair,1111_eid_hum_8_chair_40_n04429376_8395.png,27.0,7,8
200,69,7.6496,bear,knife,1111_eid_hum_16_knife_40_n03041632_11797.png,27.0,7,16
200,70,14.9987,boat,oven,1111_eid_hum_0_oven_40_n04111531_14611.png,27.0,7,0
200,71,1.3175,knife,knife,1111_eid_hum_4_knife_40_n03041632_14224.png,27.0,7,4
200,72,10.7157,bird,bird,1111_eid_hum_8_bird_40_n01537544_15048.png,27.0,7,8
200,73,9.3656,bear,bear,1111_eid_hum_16_bear_40_n02132136_1934.png,27.0,7,16
200,74,0.3003,bear,bear,1111_eid_hum_8_bear_40_n02134084_6343.png,27.0,7,8
200,75,0.3502,cat,cat,1111_eid_hum_8_cat_40_n02124075_9716.png,27.0,7,8
200,76,4.8999,keyboard,knife,1111_eid_hum_4_knife_40_n03041632_4808.png,27.0,7,4
200,77,3.5167,dog,bicycle,1111_eid_hum_16_bicycle_40_n02835271_276.png,27.0,7,16
200,78,0.4169,chair,chair,1111_eid_hum_0_chair_40_n03376595_820.png,27.0,7,0
200,79,0.4834,car,car,1111_eid_hum_4_car_40_n02814533_75974.png,27.0,7,4
200,80,2.7501,bicycle,bottle,1111_eid_hum_4_bottle_40_n02823428_7033.png,27.0,7,4
200,81,0.2671,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_19152.png,27.0,11,0
200,82,0.2334,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_4243.png,27.0,11,0
200,83,0.3669,clock,clock,1111_eid_hum_4_clock_40_n04548280_1438.png,27.0,11,4
200,84,2.0166,bear,dog,1111_eid_hum_16_dog_40_n02100877_20916.png,27.0,11,16
200,85,2.4336,bottle,chair,1111_eid_hum_8_chair_40_n02791124_141.png,27.0,11,8
200,86,0.3673,bear,bear,1111_eid_hum_0_bear_40_n02132136_11149.png,27.0,11,0
200,87,0.551,boat,boat,1111_eid_hum_8_boat_40_n03344393_302.png,27.0,11,8
200,88,0.4338,bird,bird,1111_eid_hum_4_bird_40_n02025239_22501.png,27.0,11,4
200,89,1.1339,clock,clock,1111_eid_hum_8_clock_40_n02708093_462.png,27.0,11,8
200,90,0.8837,boat,boat,1111_eid_hum_16_boat_40_n02951358_4826.png,27.0,11,16
200,91,0.3505,elephant,elephant,1111_eid_hum_8_elephant_40_n02504458_1848.png,27.0,11,8
200,92,0.6003,knife,knife,1111_eid_hum_4_knife_40_n03041632_26340.png,27.0,11,4
200,93,1.1339,bird,bicycle,1111_eid_hum_16_bicycle_40_n03792782_3047.png,27.0,11,16
200,94,0.4839,bird,bird,1111_eid_hum_16_bird_40_n02037110_11551.png,27.0,11,16
200,95,0.4843,airplane,airplane,1111_eid_hum_8_airplane_40_n02690373_1837.png,27.0,11,8
200,96,1.7169,truck,truck,1111_eid_hum_4_truck_40_n04467665_1077.png,27.0,11,4
200,97,2.8001,dog,chair,1111_eid_hum_16_chair_40_n04429376_3620.png,27.0,11,16
200,98,0.4004,bear,bear,1111_eid_hum_0_bear_40_n02132136_6787.png,27.0,11,0
200,99,0.8504,bottle,bottle,1111_eid_hum_4_bottle_40_n04560804_13773.png,27.0,11,4
200,100,0.7507,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n03085013_1483.png,27.0,11,0
200,101,0.3502,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n03085013_24618.png,27.0,12,0
200,102,0.1507,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n04505470_4906.png,27.0,12,0
200,103,0.2998,bear,bear,1111_eid_hum_4_bear_40_n02134084_2004.png,27.0,12,4
200,104,0.2507,car,car,1111_eid_hum_8_car_40_n04285008_7096.png,27.0,12,8
200,105,0.5005,airplane,airplane,1111_eid_hum_16_airplane_40_n02690373_2070.png,27.0,12,16
200,106,10.5991,oven,knife,1111_eid_hum_8_knife_40_n03041632_31909.png,27.0,12,8
200,107,1.8336,clock,clock,1111_eid_hum_16_clock_40_n03196217_8943.png,27.0,12,16
200,108,7.6331,oven,knife,1111_eid_hum_16_knife_40_n03041632_15444.png,27.0,12,16
200,109,1.1004,bottle,bottle,1111_eid_hum_4_bottle_40_n03937543_3759.png,27.0,12,4
200,110,0.5669,cat,cat,1111_eid_hum_16_cat_40_n02124075_14094.png,27.0,12,16
200,111,9.6326,car,bear,1111_eid_hum_16_bear_40_n02134084_4612.png,27.0,12,16
200,112,0.7006,chair,chair,1111_eid_hum_8_chair_40_n04099969_2398.png,27.0,12,8
200,113,0.4169,cat,cat,1111_eid_hum_8_cat_40_n02123159_3330.png,27.0,12,8
200,114,0.3506,elephant,elephant,1111_eid_hum_0_elephant_40_n02504458_4954.png,27.0,12,0
200,115,0.6338,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n03792782_11597.png,27.0,12,4
200,116,2.0834,clock,clock,1111_eid_hum_8_clock_40_n03196217_6809.png,27.0,12,8
200,117,1.767,truck,truck,1111_eid_hum_4_truck_40_n03796401_4309.png,27.0,12,4
200,118,0.4172,truck,truck,1111_eid_hum_4_truck_40_n03417042_28078.png,27.0,12,4
200,119,0.3661,car,car,1111_eid_hum_0_car_40_n03100240_5489.png,27.0,12,0
200,120,0.3337,chair,chair,1111_eid_hum_0_chair_40_n04099969_18182.png,27.0,12,0
200,121,0.7672,bird,bird,1111_eid_hum_0_bird_40_n02027492_2004.png,27.0,9,0
200,122,0.3502,cat,cat,1111_eid_hum_4_cat_40_n02123394_2364.png,27.0,9,4
200,123,2.1504,truck,truck,1111_eid_hum_4_truck_40_n04467665_50932.png,27.0,9,4
200,124,1.9832,bird,airplane,1111_eid_hum_16_airplane_40_n02690373_8789.png,27.0,9,16
200,125,0.2172,car,car,1111_eid_hum_0_car_40_n02814533_83068.png,27.0,9,0
200,126,7.5493,oven,keyboard,1111_eid_hum_16_keyboard_40_n03085013_24577.png,27.0,9,16
200,127,0.6507,chair,chair,1111_eid_hum_8_chair_40_n02791124_2470.png,27.0,9,8
200,128,0.4337,car,car,1111_eid_hum_4_car_40_n02814533_32461.png,27.0,9,4
200,129,0.4001,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n04505470_3947.png,27.0,9,0
200,130,0.5339,elephant,elephant,1111_eid_hum_16_elephant_40_n02504013_868.png,27.0,9,16
200,131,0.5172,truck,truck,1111_eid_hum_16_truck_40_n03796401_15756.png,27.0,9,16
200,132,0.867,knife,knife,1111_eid_hum_16_knife_40_n03041632_32785.png,27.0,9,16
200,133,0.5342,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n03792782_52601.png,27.0,9,8
200,134,0.5343,cat,cat,1111_eid_hum_4_cat_40_n02124075_8351.png,27.0,9,4
200,135,8.9989,cat,oven,1111_eid_hum_8_oven_40_n04111531_9712.png,27.0,9,8
200,136,1.0669,oven,oven,1111_eid_hum_8_oven_40_n04111531_4.png,27.0,9,8
200,137,0.5171,oven,oven,1111_eid_hum_8_oven_40_n04111531_13247.png,27.0,9,8
200,138,0.3003,cat,cat,1111_eid_hum_0_cat_40_n02123045_2025.png,27.0,9,0
200,139,0.3836,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n03792782_3631.png,27.0,9,4
200,140,0.8003,bottle,bottle,1111_eid_hum_0_bottle_40_n04591713_7221.png,27.0,9,0
200,141,0.41700000000000004,bear,bear,1111_eid_hum_0_bear_40_n02132136_5184.png,27.0,10,0
200,142,0.6169,boat,boat,1111_eid_hum_0_boat_40_n04612504_30742.png,27.0,10,0
200,143,0.4504,boat,boat,1111_eid_hum_4_boat_40_n04612504_7166.png,27.0,10,4
200,144,1.1506,oven,oven,1111_eid_hum_16_oven_40_n04111531_23215.png,27.0,10,16
200,145,0.8339,bottle,bottle,1111_eid_hum_8_bottle_40_n04560804_11601.png,27.0,10,8
200,146,1.4666,bottle,bottle,1111_eid_hum_8_bottle_40_n04591713_5754.png,27.0,10,8
200,147,0.5001,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n02835271_8273.png,27.0,10,4
200,148,0.7169,boat,boat,1111_eid_hum_8_boat_40_n04273569_13091.png,27.0,10,8
200,149,1.6334,bear,elephant,1111_eid_hum_16_elephant_40_n02504013_10462.png,27.0,10,16
200,150,0.6673,dog,dog,1111_eid_hum_16_dog_40_n02096437_6439.png,27.0,10,16
200,151,0.4173,dog,dog,1111_eid_hum_16_dog_40_n02107142_1550.png,27.0,10,16
200,152,0.5169,knife,knife,1111_eid_hum_8_knife_40_n03041632_17338.png,27.0,10,8
200,153,0.2999,bird,bird,1111_eid_hum_0_bird_40_n01530575_4260.png,27.0,10,0
200,154,0.6005,clock,clock,1111_eid_hum_16_clock_40_n03196217_8614.png,27.0,10,16
200,155,1.7666,car,car,1111_eid_hum_8_car_40_n04285008_10287.png,27.0,10,8
200,156,0.2672,elephant,elephant,1111_eid_hum_4_elephant_40_n02504458_1998.png,27.0,10,4
200,157,0.5507,dog,dog,1111_eid_hum_0_dog_40_n02112706_2952.png,27.0,10,0
200,158,0.4507,oven,oven,1111_eid_hum_4_oven_40_n04111531_10011.png,27.0,10,4
200,159,0.667,bird,bird,1111_eid_hum_4_bird_40_n02018795_11949.png,27.0,10,4
200,160,1.1339,dog,dog,1111_eid_hum_0_dog_40_n02097130_1834.png,27.0,10,0
200,161,1.0501,dog,dog,1111_eid_hum_0_dog_40_n02106382_14862.png,27.0,13,0
200,162,1.1168,bear,bear,1111_eid_hum_4_bear_40_n02134084_10224.png,27.0,13,4
200,163,3.3505,knife,knife,1111_eid_hum_0_knife_40_n03041632_11285.png,27.0,13,0
200,164,19.9151,dog,bird,1111_eid_hum_16_bird_40_n01532829_22520.png,27.0,13,16
200,165,0.4171,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n03792782_17337.png,27.0,13,4
200,166,5.0997,cat,cat,1111_eid_hum_8_cat_40_n02123045_8774.png,27.0,13,8
200,167,0.4336,dog,dog,1111_eid_hum_8_dog_40_n02105056_9209.png,27.0,13,8
200,168,6.7838,oven,oven,1111_eid_hum_0_oven_40_n04111531_2371.png,27.0,13,0
200,169,1.0172,knife,knife,1111_eid_hum_8_knife_40_n03041632_105081.png,27.0,13,8
200,170,1.2337,oven,chair,1111_eid_hum_16_chair_40_n04429376_10128.png,27.0,13,16
200,171,0.4504,airplane,airplane,1111_eid_hum_8_airplane_40_n02690373_3874.png,27.0,13,8
200,172,0.5506,bird,bird,1111_eid_hum_8_bird_40_n01601694_13334.png,27.0,13,8
200,173,0.6001,chair,chair,1111_eid_hum_16_chair_40_n03376595_2566.png,27.0,13,16
200,174,0.2511,cat,cat,1111_eid_hum_4_cat_40_n02123597_3037.png,27.0,13,4
200,175,0.7338,clock,clock,1111_eid_hum_16_clock_40_n04548280_8585.png,27.0,13,16
200,176,0.4005,cat,cat,1111_eid_hum_4_cat_40_n02123394_2903.png,27.0,13,4
200,177,0.4672,bicycle,bicycle,1111_eid_hum_16_bicycle_40_n02835271_15925.png,27.0,13,16
200,178,0.6006,elephant,elephant,1111_eid_hum_4_elephant_40_n02504458_5176.png,27.0,13,4
200,179,0.8007,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n02835271_1299.png,27.0,13,0
200,180,0.3337,car,car,1111_eid_hum_0_car_40_n03100240_24331.png,27.0,13,0
200,181,0.9003,cat,cat,1111_eid_hum_0_cat_40_n02123159_2684.png,27.0,14,0
200,182,0.2504,car,car,1111_eid_hum_4_car_40_n03100240_6805.png,27.0,14,4
200,183,0.4839,dog,dog,1111_eid_hum_4_dog_40_n02105056_328.png,27.0,14,4
200,184,2.7835,bear,bear,1111_eid_hum_8_bear_40_n02134418_4895.png,27.0,14,8
200,185,1.0835,boat,boat,1111_eid_hum_16_boat_40_n03344393_6758.png,27.0,14,16
200,186,0.41700000000000004,bear,bear,1111_eid_hum_8_bear_40_n02133161_2137.png,27.0,14,8
200,187,0.6507,airplane,airplane,1111_eid_hum_4_airplane_40_n02690373_3912.png,27.0,14,4
200,188,3.9833,truck,truck,1111_eid_hum_16_truck_40_n03417042_11.png,27.0,14,16
200,189,1.2006,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_14117.png,27.0,14,0
200,190,3.2835,bottle,clock,1111_eid_hum_8_clock_40_n02708093_2843.png,27.0,14,8
200,191,0.7503,knife,knife,1111_eid_hum_0_knife_40_n03041632_83826.png,27.0,14,0
200,192,2.7501,elephant,elephant,1111_eid_hum_16_elephant_40_n02504458_1844.png,27.0,14,16
200,193,0.6503,boat,boat,1111_eid_hum_0_boat_40_n02951358_14612.png,27.0,14,0
200,194,0.8836,bottle,bottle,1111_eid_hum_8_bottle_40_n03983396_11337.png,27.0,14,8
200,195,2.9504,cat,bird,1111_eid_hum_16_bird_40_n01530575_6098.png,27.0,14,16
200,196,2.0835,oven,oven,1111_eid_hum_16_oven_40_n04111531_326.png,27.0,14,16
200,197,2.4003,bottle,clock,1111_eid_hum_8_clock_40_n03196217_5478.png,27.0,14,8
200,198,0.5171,keyboard,keyboard,1111_eid_hum_4_keyboard_40_n04505470_6272.png,27.0,14,4
200,199,0.4835,oven,oven,1111_eid_hum_0_oven_40_n04111531_9490.png,27.0,14,0
200,200,0.7169,chair,chair,1111_eid_hum_4_chair_40_n03376595_6837.png,27.0,14,4
200,201,0.4003,bottle,bottle,1111_eid_hum_0_bottle_40_n04591713_595.png,27.0,15,0
200,202,0.3336,car,car,1111_eid_hum_0_car_40_n02814533_1165.png,27.0,15,0
200,203,0.8337,keyboard,keyboard,1111_eid_hum_4_keyboard_40_n03085013_6978.png,27.0,15,4
200,204,0.3838,bird,bird,1111_eid_hum_16_bird_40_n02007558_45529.png,27.0,15,16
200,205,4.7999,knife,knife,1111_eid_hum_16_knife_40_n03041632_21723.png,27.0,15,16
200,206,0.5171,elephant,elephant,1111_eid_hum_8_elephant_40_n02504013_1916.png,27.0,15,8
200,207,0.4343,chair,chair,1111_eid_hum_4_chair_40_n04429376_18127.png,27.0,15,4
200,208,0.3838,bear,bear,1111_eid_hum_8_bear_40_n02134418_832.png,27.0,15,8
200,209,5.9331,bird,car,1111_eid_hum_16_car_40_n02814533_23512.png,27.0,15,16
200,210,0.5511,bottle,bottle,1111_eid_hum_8_bottle_40_n04579145_1302.png,27.0,15,8
200,211,0.3989,dog,dog,1111_eid_hum_4_dog_40_n02110806_2586.png,27.0,15,4
200,212,0.7335,elephant,elephant,1111_eid_hum_8_elephant_40_n02504458_7408.png,27.0,15,8
200,213,0.5671,chair,chair,1111_eid_hum_0_chair_40_n04099969_20900.png,27.0,15,0
200,214,1.8002,boat,boat,1111_eid_hum_4_boat_40_n02951358_34441.png,27.0,15,4
200,215,7.2665,airplane,truck,1111_eid_hum_16_truck_40_n03796401_14381.png,27.0,15,16
200,216,0.6006,airplane,airplane,1111_eid_hum_8_airplane_40_n02690373_3993.png,27.0,15,8
200,217,2.8334,cat,bottle,1111_eid_hum_16_bottle_40_n02823428_825.png,27.0,15,16
200,218,0.7669,clock,clock,1111_eid_hum_4_clock_40_n04548280_3997.png,27.0,15,4
200,219,1.0168,truck,truck,1111_eid_hum_0_truck_40_n03796401_19114.png,27.0,15,0
200,220,1.2834,knife,knife,1111_eid_hum_0_knife_40_n03041632_47410.png,27.0,15,0
200,221,0.4505,keyboard,keyboard,1111_eid_hum_4_keyboard_40_n03085013_6038.png,27.0,16,4
200,222,0.4836,bird,bird,1111_eid_hum_0_bird_40_n01819313_3893.png,27.0,16,0
200,223,0.2338,elephant,elephant,1111_eid_hum_4_elephant_40_n02504013_19694.png,27.0,16,4
200,224,0.6004,bear,boat,1111_eid_hum_8_boat_40_n02951358_12866.png,27.0,16,8
200,225,3.3334,airplane,boat,1111_eid_hum_16_boat_40_n02951358_5718.png,27.0,16,16
200,226,0.4505,keyboard,keyboard,1111_eid_hum_8_keyboard_40_n04505470_933.png,27.0,16,8
200,227,0.517,oven,oven,1111_eid_hum_0_oven_40_n04111531_9844.png,27.0,16,0
200,228,0.5338,bear,bear,1111_eid_hum_4_bear_40_n02133161_10314.png,27.0,16,4
200,229,0.7170000000000001,cat,cat,1111_eid_hum_8_cat_40_n02124075_8754.png,27.0,16,8
200,230,0.8837,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n03792782_33855.png,27.0,16,8
200,231,0.6339,bicycle,bicycle,1111_eid_hum_16_bicycle_40_n02835271_7873.png,27.0,16,16
200,232,0.4671,car,car,1111_eid_hum_8_car_40_n02814533_27150.png,27.0,16,8
200,233,4.1498,keyboard,keyboard,1111_eid_hum_16_keyboard_40_n04505470_1874.png,27.0,16,16
200,234,1.3168,airplane,airplane,1111_eid_hum_16_airplane_40_n02690373_2435.png,27.0,16,16
200,235,1.3673,oven,oven,1111_eid_hum_16_oven_40_n04111531_7034.png,27.0,16,16
200,236,0.6503,truck,truck,1111_eid_hum_0_truck_40_n03796401_17504.png,27.0,16,0
200,237,0.6836,dog,dog,1111_eid_hum_4_dog_40_n02101388_2075.png,27.0,16,4
200,238,1.0172,truck,truck,1111_eid_hum_0_truck_40_n03417042_12133.png,27.0,16,0
200,239,0.7338,clock,clock,1111_eid_hum_4_clock_40_n03196217_5252.png,27.0,16,4
200,240,1.1001,bottle,bottle,1111_eid_hum_0_bottle_40_n04560804_12278.png,27.0,16,0
200,241,0.5836,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n03792782_1030.png,27.0,1,0
200,242,0.5173,knife,knife,1111_eid_hum_4_knife_40_n03041632_48071.png,27.0,1,4
200,243,0.2005,cat,cat,1111_eid_hum_4_cat_40_n02123045_9341.png,27.0,1,4
200,244,4.1831,bottle,bottle,1111_eid_hum_16_bottle_40_n04560804_9813.png,27.0,1,16
200,245,0.5673,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_6231.png,27.0,1,0
200,246,0.9505,truck,truck,1111_eid_hum_8_truck_40_n03417042_12486.png,27.0,1,8
200,247,1.0672,truck,truck,1111_eid_hum_8_truck_40_n03417042_10300.png,27.0,1,8
200,248,0.7836,airplane,airplane,1111_eid_hum_16_airplane_40_n02690373_1161.png,27.0,1,16
200,249,0.5836,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n02835271_15038.png,27.0,1,8
200,250,0.6168,airplane,airplane,1111_eid_hum_16_airplane_40_n02690373_6853.png,27.0,1,16
200,251,1.317,boat,boat,1111_eid_hum_16_boat_40_n03344393_7433.png,27.0,1,16
200,252,1.0668,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n03792782_14216.png,27.0,1,4
200,253,4.6172,oven,keyboard,1111_eid_hum_16_keyboard_40_n03085013_19436.png,27.0,1,16
200,254,0.8004,bear,bear,1111_eid_hum_0_bear_40_n02134084_19407.png,27.0,1,0
200,255,0.617,cat,cat,1111_eid_hum_8_cat_40_n02124075_3533.png,27.0,1,8
200,256,0.9,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n04505470_2570.png,27.0,1,0
200,257,1.7168,truck,truck,1111_eid_hum_8_truck_40_n03417042_14000.png,27.0,1,8
200,258,1.9002,car,car,1111_eid_hum_0_car_40_n02814533_82925.png,27.0,1,0
200,259,0.5335,bird,bird,1111_eid_hum_4_bird_40_n01537544_2772.png,27.0,1,4
200,260,0.6503,oven,oven,1111_eid_hum_4_oven_40_n04111531_1054.png,27.0,1,4
200,261,0.3504,cat,cat,1111_eid_hum_0_cat_40_n02123045_964.png,27.0,2,0
200,262,0.317,bird,bird,1111_eid_hum_0_bird_40_n01818515_7890.png,27.0,2,0
200,263,0.5338,boat,boat,1111_eid_hum_4_boat_40_n02951358_31835.png,27.0,2,4
200,264,0.4838,cat,cat,1111_eid_hum_0_cat_40_n02123159_3226.png,27.0,2,0
200,265,0.6837,cat,cat,1111_eid_hum_16_cat_40_n02124075_20957.png,27.0,2,16
200,266,0.4669,dog,bicycle,1111_eid_hum_16_bicycle_40_n03792782_692.png,27.0,2,16
200,267,0.3838,keyboard,keyboard,1111_eid_hum_8_keyboard_40_n03085013_4160.png,27.0,2,8
200,268,0.6171,bottle,bottle,1111_eid_hum_4_bottle_40_n04560804_15228.png,27.0,2,4
200,269,0.8004,boat,boat,1111_eid_hum_16_boat_40_n04273569_1141.png,27.0,2,16
200,270,1.2503,bottle,bottle,1111_eid_hum_16_bottle_40_n03983396_4843.png,27.0,2,16
200,271,0.584,bear,bear,1111_eid_hum_8_bear_40_n02134084_34728.png,27.0,2,8
200,272,0.5493,elephant,elephant,1111_eid_hum_4_elephant_40_n02504013_8385.png,27.0,2,4
200,273,1.4504,keyboard,clock,1111_eid_hum_16_clock_40_n03196217_585.png,27.0,2,16
200,274,0.8171,knife,knife,1111_eid_hum_8_knife_40_n03041632_47743.png,27.0,2,8
200,275,1.2835,truck,truck,1111_eid_hum_8_truck_40_n03796401_4495.png,27.0,2,8
200,276,2.2003,chair,chair,1111_eid_hum_4_chair_40_n04429376_9212.png,27.0,2,4
200,277,0.5503,truck,truck,1111_eid_hum_8_truck_40_n03417042_1656.png,27.0,2,8
200,278,0.5671,knife,knife,1111_eid_hum_4_knife_40_n03041632_11475.png,27.0,2,4
