subj,trial,rt,object_response,category,imagename,age,block,difficulty
44,74,0.8169,knife,knife,1111_eid_hum_8_knife_40_n03041632_25022.png,11.0,4,8
44,75,8.5993,chair,clock,1111_eid_hum_16_clock_40_n04548280_711.png,11.0,4,16
44,76,3.1501,car,chair,1111_eid_hum_16_chair_40_n04429376_42324.png,11.0,4,16
44,77,2.4169,bottle,bottle,1111_eid_hum_16_bottle_40_n04591713_2718.png,11.0,4,16
44,78,1.1338,chair,chair,1111_eid_hum_0_chair_40_n03376595_4309.png,11.0,4,0
44,79,2.3169,bird,bird,1111_eid_hum_4_bird_40_n02007558_10725.png,11.0,4,4
44,80,1.7832,keyboard,keyboard,1111_eid_hum_4_keyboard_40_n03085013_2122.png,11.0,4,4
44,81,0.8004,truck,truck,1111_eid_hum_0_truck_40_n04467665_11776.png,11.0,5,0
44,82,0.6005,truck,truck,1111_eid_hum_4_truck_40_n03417042_10043.png,11.0,5,4
44,83,1.1503,clock,clock,1111_eid_hum_0_clock_40_n03196217_3943.png,11.0,5,0
44,84,0.7503,clock,clock,1111_eid_hum_0_clock_40_n03196217_4417.png,11.0,5,0
44,85,3.1005,chair,bottle,1111_eid_hum_16_bottle_40_n04591713_2024.png,11.0,5,16
44,86,0.784,clock,clock,1111_eid_hum_4_clock_40_n04548280_11068.png,11.0,5,4
44,87,2.6838,bottle,bottle,1111_eid_hum_8_bottle_40_n04560804_19872.png,11.0,5,8
44,88,1.1002,cat,cat,1111_eid_hum_16_cat_40_n02123394_2690.png,11.0,5,16
44,89,0.7005,dog,dog,1111_eid_hum_8_dog_40_n02102318_11816.png,11.0,5,8
44,90,1.0175,dog,cat,1111_eid_hum_16_cat_40_n02123597_5017.png,11.0,5,16
44,91,0.7167,cat,cat,1111_eid_hum_0_cat_40_n02123159_6505.png,11.0,5,0
44,92,1.1172,chair,keyboard,1111_eid_hum_8_keyboard_40_n04505470_1430.png,11.0,5,8
44,93,3.5163,dog,bird,1111_eid_hum_16_bird_40_n01860187_6891.png,11.0,5,16
44,94,0.7006,cat,cat,1111_eid_hum_16_cat_40_n02124075_862.png,11.0,5,16
44,95,1.7338,knife,knife,1111_eid_hum_0_knife_40_n03041632_24114.png,11.0,5,0
44,96,3.017,dog,dog,1111_eid_hum_8_dog_40_n02101556_7442.png,11.0,5,8
44,97,1.15,cat,bird,1111_eid_hum_8_bird_40_n01843383_8077.png,11.0,5,8
44,98,3.9331,bird,airplane,1111_eid_hum_4_airplane_40_n02690373_6999.png,11.0,5,4
44,99,1.2002,boat,boat,1111_eid_hum_4_boat_40_n02951358_8194.png,11.0,5,4
44,100,0.9669,elephant,elephant,1111_eid_hum_4_elephant_40_n02504458_4.png,11.0,5,4
44,101,0.6005,truck,truck,1111_eid_hum_0_truck_40_n03417042_23440.png,11.0,6,0
44,102,0.6504,clock,clock,1111_eid_hum_0_clock_40_n04548280_2518.png,11.0,6,0
44,103,0.7337,boat,boat,1111_eid_hum_0_boat_40_n02951358_19768.png,11.0,6,0
44,104,0.534,elephant,elephant,1111_eid_hum_0_elephant_40_n02504458_5561.png,11.0,6,0
44,105,2.5339,boat,airplane,1111_eid_hum_8_airplane_40_n02690373_2024.png,11.0,6,8
44,106,0.6997,dog,dog,1111_eid_hum_16_dog_40_n02113624_1203.png,11.0,6,16
44,107,0.8004,boat,boat,1111_eid_hum_8_boat_40_n02951358_2853.png,11.0,6,8
44,108,0.5006,elephant,elephant,1111_eid_hum_8_elephant_40_n02504458_7013.png,11.0,6,8
44,109,0.7668,chair,chair,1111_eid_hum_4_chair_40_n04099969_2267.png,11.0,6,4
44,110,2.0837,chair,keyboard,1111_eid_hum_8_keyboard_40_n03085013_17762.png,11.0,6,8
44,111,1.8836,elephant,oven,1111_eid_hum_16_oven_40_n04111531_1229.png,11.0,6,16
44,112,3.3667,car,car,1111_eid_hum_16_car_40_n04285008_2789.png,11.0,6,16
44,113,2.7,elephant,keyboard,1111_eid_hum_16_keyboard_40_n04505470_2115.png,11.0,6,16
44,114,0.8170000000000001,clock,clock,1111_eid_hum_8_clock_40_n02708093_1431.png,11.0,6,8
44,115,0.8004,boat,boat,1111_eid_hum_0_boat_40_n02951358_15424.png,11.0,6,0
44,116,8.4496,keyboard,knife,1111_eid_hum_16_knife_40_n03041632_3210.png,11.0,6,16
44,117,0.7338,car,car,1111_eid_hum_4_car_40_n03100240_6954.png,11.0,6,4
44,118,1.1669,airplane,airplane,1111_eid_hum_4_airplane_40_n02690373_18693.png,11.0,6,4
44,119,2.8502,bottle,bottle,1111_eid_hum_4_bottle_40_n04560804_32398.png,11.0,6,4
44,120,1.3006,airplane,airplane,1111_eid_hum_4_airplane_40_n02690373_1071.png,11.0,6,4
44,121,3.2337,keyboard,knife,1111_eid_hum_4_knife_40_n03041632_4808.png,11.0,7,4
44,122,0.8665,elephant,elephant,1111_eid_hum_0_elephant_40_n02504458_4336.png,11.0,7,0
44,123,2.9333,car,dog,1111_eid_hum_4_dog_40_n02112018_370.png,11.0,7,4
44,124,3.3668,bear,oven,1111_eid_hum_16_oven_40_n04111531_21973.png,11.0,7,16
44,125,6.1664,dog,knife,1111_eid_hum_16_knife_40_n03041632_11797.png,11.0,7,16
44,126,0.6667,bear,bear,1111_eid_hum_8_bear_40_n02134084_6343.png,11.0,7,8
44,127,10.1328,dog,bear,1111_eid_hum_16_bear_40_n02132136_1934.png,11.0,7,16
44,128,5.5998,clock,chair,1111_eid_hum_8_chair_40_n02791124_9124.png,11.0,7,8
44,129,2.1006,bicycle,bottle,1111_eid_hum_4_bottle_40_n02823428_7033.png,11.0,7,4
44,130,0.9005,chair,chair,1111_eid_hum_8_chair_40_n04429376_8395.png,11.0,7,8
44,131,2.6332,bird,bird,1111_eid_hum_8_bird_40_n01537544_15048.png,11.0,7,8
44,132,0.5504,elephant,elephant,1111_eid_hum_0_elephant_40_n02504013_6660.png,11.0,7,0
44,133,1.75,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n03792782_23560.png,11.0,7,0
44,134,5.6163,boat,oven,1111_eid_hum_0_oven_40_n04111531_14611.png,11.0,7,0
44,135,4.5166,car,bicycle,1111_eid_hum_16_bicycle_40_n02835271_276.png,11.0,7,16
44,136,0.6673,cat,cat,1111_eid_hum_8_cat_40_n02124075_9716.png,11.0,7,8
44,137,0.7002,bear,bear,1111_eid_hum_16_bear_40_n02132136_3169.png,11.0,7,16
44,138,0.917,knife,knife,1111_eid_hum_4_knife_40_n03041632_14224.png,11.0,7,4
44,139,0.5169,car,car,1111_eid_hum_4_car_40_n02814533_75974.png,11.0,7,4
44,140,0.4007,chair,chair,1111_eid_hum_0_chair_40_n03376595_820.png,11.0,7,0
47,1,0.9338,bear,bear,1111_eid_hum_0_bear_40_n02134084_19407.png,11.0,1,0
47,2,0.7836,bird,bird,1111_eid_hum_4_bird_40_n01537544_2772.png,11.0,1,4
47,3,0.8003,car,car,1111_eid_hum_0_car_40_n02814533_82925.png,11.0,1,0
47,4,12.8485,elephant,bottle,1111_eid_hum_16_bottle_40_n04560804_9813.png,11.0,1,16
47,5,2.2665,car,truck,1111_eid_hum_8_truck_40_n03417042_10300.png,11.0,1,8
47,6,0.9006,knife,knife,1111_eid_hum_4_knife_40_n03041632_48071.png,11.0,1,4
47,7,1.1837,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_6231.png,11.0,1,0
47,8,2.8165,boat,airplane,1111_eid_hum_16_airplane_40_n02690373_6853.png,11.0,1,16
47,9,0.9837,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n04505470_2570.png,11.0,1,0
47,10,1.2008,airplane,airplane,1111_eid_hum_16_airplane_40_n02690373_1161.png,11.0,1,16
47,11,7.466,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n03792782_1030.png,11.0,1,0
47,12,0.6672,cat,cat,1111_eid_hum_8_cat_40_n02124075_3533.png,11.0,1,8
47,13,1.0837,truck,truck,1111_eid_hum_8_truck_40_n03417042_12486.png,11.0,1,8
47,14,1.1338,truck,truck,1111_eid_hum_8_truck_40_n03417042_14000.png,11.0,1,8
47,15,0.8837,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n02835271_15038.png,11.0,1,8
47,16,3.65,boat,boat,1111_eid_hum_16_boat_40_n03344393_7433.png,11.0,1,16
47,17,1.3168,keyboard,keyboard,1111_eid_hum_16_keyboard_40_n03085013_19436.png,11.0,1,16
47,18,7.5662,oven,oven,1111_eid_hum_4_oven_40_n04111531_1054.png,11.0,1,4
47,19,0.4505,cat,cat,1111_eid_hum_4_cat_40_n02123045_9341.png,11.0,1,4
47,20,1.0337,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n03792782_14216.png,11.0,1,4
47,21,0.3667,cat,cat,1111_eid_hum_0_cat_40_n02123159_3226.png,11.0,2,0
47,22,0.5838,bottle,bottle,1111_eid_hum_0_bottle_40_n04591713_6238.png,11.0,2,0
47,23,5.4168,bottle,bottle,1111_eid_hum_4_bottle_40_n04560804_15228.png,11.0,2,4
47,24,0.6838,cat,cat,1111_eid_hum_16_cat_40_n02124075_20957.png,11.0,2,16
47,25,0.7505,boat,boat,1111_eid_hum_0_boat_40_n04612504_8942.png,11.0,2,0
47,26,2.0669,bottle,bottle,1111_eid_hum_16_bottle_40_n03983396_4843.png,11.0,2,16
47,27,0.7337,bear,bear,1111_eid_hum_8_bear_40_n02134084_34728.png,11.0,2,8
47,28,1.7338,airplane,clock,1111_eid_hum_16_clock_40_n03196217_585.png,11.0,2,16
47,29,6.5162,elephant,knife,1111_eid_hum_8_knife_40_n03041632_47743.png,11.0,2,8
47,30,0.6338,bird,bird,1111_eid_hum_0_bird_40_n01818515_7890.png,11.0,2,0
47,31,0.8338,elephant,elephant,1111_eid_hum_4_elephant_40_n02504013_8385.png,11.0,2,4
47,32,4.6997,cat,bicycle,1111_eid_hum_16_bicycle_40_n03792782_692.png,11.0,2,16
47,33,2.9838,chair,chair,1111_eid_hum_4_chair_40_n04429376_9212.png,11.0,2,4
47,34,0.7005,truck,truck,1111_eid_hum_8_truck_40_n03796401_4495.png,11.0,2,8
47,35,0.8672,keyboard,keyboard,1111_eid_hum_8_keyboard_40_n03085013_4160.png,11.0,2,8
47,36,2.1336,bird,boat,1111_eid_hum_16_boat_40_n04273569_1141.png,11.0,2,16
47,37,1.6834,truck,truck,1111_eid_hum_8_truck_40_n03417042_1656.png,11.0,2,8
47,38,2.0671,knife,knife,1111_eid_hum_4_knife_40_n03041632_11475.png,11.0,2,4
47,39,0.6841,cat,cat,1111_eid_hum_0_cat_40_n02123045_964.png,11.0,2,0
47,40,3.4831,boat,boat,1111_eid_hum_4_boat_40_n02951358_31835.png,11.0,2,4
47,41,2.717,bicycle,oven,1111_eid_hum_4_oven_40_n04111531_2930.png,11.0,3,4
47,42,0.3673,dog,dog,1111_eid_hum_0_dog_40_n02099712_5781.png,11.0,3,0
47,43,0.8837,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_1277.png,11.0,3,0
47,44,2.4835,car,airplane,1111_eid_hum_8_airplane_40_n02690373_5870.png,11.0,3,8
47,45,4.9165,cat,oven,1111_eid_hum_8_oven_40_n04111531_18592.png,11.0,3,8
47,46,0.8675,knife,knife,1111_eid_hum_0_knife_40_n03041632_24277.png,11.0,3,0
47,47,1.2839,chair,chair,1111_eid_hum_16_chair_40_n04099969_13056.png,11.0,3,16
47,48,5.2166,bottle,elephant,1111_eid_hum_16_elephant_40_n02504013_3141.png,11.0,3,16
47,49,1.0004,bear,bear,1111_eid_hum_16_bear_40_n02134418_4886.png,11.0,3,16
47,50,0.85,car,car,1111_eid_hum_16_car_40_n04285008_88.png,11.0,3,16
47,51,1.2667,bear,bear,1111_eid_hum_4_bear_40_n02134418_703.png,11.0,3,4
47,52,1.0673,elephant,elephant,1111_eid_hum_8_elephant_40_n02504458_3953.png,11.0,3,8
47,53,1.0837,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n02835271_8081.png,11.0,3,8
47,54,3.8834,clock,clock,1111_eid_hum_0_clock_40_n04548280_7490.png,11.0,3,0
47,55,0.9504,car,car,1111_eid_hum_4_car_40_n02814533_18458.png,11.0,3,4
47,56,0.7673,elephant,elephant,1111_eid_hum_16_elephant_40_n02504458_3140.png,11.0,3,16
47,57,0.6838,bird,bird,1111_eid_hum_8_bird_40_n02033041_6633.png,11.0,3,8
47,58,2.4001,boat,boat,1111_eid_hum_4_boat_40_n02951358_32429.png,11.0,3,4
47,59,0.7672,chair,chair,1111_eid_hum_0_chair_40_n03376595_4469.png,11.0,3,0
47,60,0.8836,dog,dog,1111_eid_hum_4_dog_40_n02098105_1796.png,11.0,3,4
47,61,0.5666,keyboard,keyboard,1111_eid_hum_4_keyboard_40_n03085013_2122.png,11.0,4,4
47,62,5.8329999999999975,bicycle,oven,1111_eid_hum_4_oven_40_n04111531_11530.png,11.0,4,4
47,63,1.0004,bird,bird,1111_eid_hum_4_bird_40_n02007558_10725.png,11.0,4,4
47,64,1.6335,car,keyboard,1111_eid_hum_8_keyboard_40_n04505470_1833.png,11.0,4,8
47,65,0.7504,dog,dog,1111_eid_hum_16_dog_40_n02110806_16707.png,11.0,4,16
47,66,2.1169,dog,chair,1111_eid_hum_16_chair_40_n04429376_42324.png,11.0,4,16
47,67,0.9502,oven,oven,1111_eid_hum_8_oven_40_n04111531_18645.png,11.0,4,8
47,68,5.983,bottle,bottle,1111_eid_hum_16_bottle_40_n04591713_2718.png,11.0,4,16
47,69,1.6166,boat,car,1111_eid_hum_8_car_40_n03100240_418.png,11.0,4,8
47,70,0.5667,dog,dog,1111_eid_hum_8_dog_40_n02108000_324.png,11.0,4,8
47,71,0.7334,clock,clock,1111_eid_hum_4_clock_40_n02708093_3459.png,11.0,4,4
47,72,4.1836,keyboard,clock,1111_eid_hum_16_clock_40_n04548280_711.png,11.0,4,16
47,73,0.6835,elephant,elephant,1111_eid_hum_0_elephant_40_n02504458_1735.png,11.0,4,0
47,74,1.2675,car,car,1111_eid_hum_16_car_40_n02814533_89061.png,11.0,4,16
47,75,0.6006,dog,dog,1111_eid_hum_0_dog_40_n02090721_1456.png,11.0,4,0
47,76,0.8006,knife,knife,1111_eid_hum_8_knife_40_n03041632_25022.png,11.0,4,8
47,77,0.9998,bear,bear,1111_eid_hum_0_bear_40_n02133161_1498.png,11.0,4,0
47,78,0.5673,chair,chair,1111_eid_hum_0_chair_40_n03376595_4309.png,11.0,4,0
47,79,4.1996,keyboard,clock,1111_eid_hum_0_clock_40_n03196217_4004.png,11.0,4,0
47,80,0.4834,bird,bird,1111_eid_hum_4_bird_40_n01531178_8282.png,11.0,4,4
47,81,2.1668,oven,oven,1111_eid_hum_0_oven_40_n04111531_10306.png,11.0,8,0
47,82,1.0338,keyboard,keyboard,1111_eid_hum_4_keyboard_40_n03085013_24455.png,11.0,8,4
47,83,0.7338,chair,chair,1111_eid_hum_4_chair_40_n04429376_19101.png,11.0,8,4
47,84,1.1336,bear,bear,1111_eid_hum_16_bear_40_n02134084_5027.png,11.0,8,16
47,85,2.4,car,truck,1111_eid_hum_16_truck_40_n03417042_16389.png,11.0,8,16
47,86,1.0336,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n03792782_3467.png,11.0,8,8
47,87,3.0833,bear,truck,1111_eid_hum_16_truck_40_n03417042_19905.png,11.0,8,16
47,88,0.4674,airplane,airplane,1111_eid_hum_4_airplane_40_n02690373_4728.png,11.0,8,4
47,89,0.9836,car,car,1111_eid_hum_8_car_40_n04285008_3280.png,11.0,8,8
47,90,1.9337,boat,boat,1111_eid_hum_8_boat_40_n02951358_34051.png,11.0,8,8
47,91,1.1006,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n02835271_13131.png,11.0,8,0
47,92,1.9338,keyboard,keyboard,1111_eid_hum_16_keyboard_40_n03085013_25181.png,11.0,8,16
47,93,0.6173,dog,dog,1111_eid_hum_8_dog_40_n02088632_2814.png,11.0,8,8
47,94,0.9836,bird,bird,1111_eid_hum_8_bird_40_n02009229_5962.png,11.0,8,8
47,95,2.1503,car,car,1111_eid_hum_16_car_40_n04285008_9470.png,11.0,8,16
47,96,2.4003,bottle,bottle,1111_eid_hum_0_bottle_40_n03937543_2357.png,11.0,8,0
47,97,1.5337,oven,oven,1111_eid_hum_4_oven_40_n04111531_15649.png,11.0,8,4
47,98,0.617,bird,bird,1111_eid_hum_0_bird_40_n02037110_8732.png,11.0,8,0
47,99,0.7333,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n03792782_47774.png,11.0,8,0
47,100,5.4165,bicycle,bear,1111_eid_hum_4_bear_40_n02134418_4041.png,11.0,8,4
81,1,0.3005,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_6231.png,12.0,1,0
81,2,0.4342,cat,cat,1111_eid_hum_4_cat_40_n02123045_9341.png,12.0,1,4
81,3,0.584,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n03792782_14216.png,12.0,1,4
81,4,0.4504,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n04505470_2570.png,12.0,1,0
81,5,1.6676,airplane,boat,1111_eid_hum_16_boat_40_n03344393_7433.png,12.0,1,16
81,6,0.4174,bear,bear,1111_eid_hum_0_bear_40_n02134084_19407.png,12.0,1,0
81,7,0.6171,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n02835271_15038.png,12.0,1,8
81,8,0.6507,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n03792782_1030.png,12.0,1,0
81,9,2.7003,bird,bird,1111_eid_hum_4_bird_40_n01537544_2772.png,12.0,1,4
81,10,6.3664,car,keyboard,1111_eid_hum_16_keyboard_40_n03085013_19436.png,12.0,1,16
81,11,0.6006,airplane,airplane,1111_eid_hum_16_airplane_40_n02690373_1161.png,12.0,1,16
81,12,6.1665,bear,bottle,1111_eid_hum_16_bottle_40_n04560804_9813.png,12.0,1,16
81,13,7.8992,car,truck,1111_eid_hum_8_truck_40_n03417042_10300.png,12.0,1,8
81,14,0.4338,cat,cat,1111_eid_hum_8_cat_40_n02124075_3533.png,12.0,1,8
81,15,3.9502,boat,airplane,1111_eid_hum_16_airplane_40_n02690373_6853.png,12.0,1,16
81,16,1.2837,truck,truck,1111_eid_hum_8_truck_40_n03417042_12486.png,12.0,1,8
81,17,0.8004,truck,truck,1111_eid_hum_8_truck_40_n03417042_14000.png,12.0,1,8
81,18,1.9338,oven,oven,1111_eid_hum_4_oven_40_n04111531_1054.png,12.0,1,4
81,19,7.7666,knife,knife,1111_eid_hum_4_knife_40_n03041632_48071.png,12.0,1,4
81,20,0.5506,car,car,1111_eid_hum_0_car_40_n02814533_82925.png,12.0,1,0
81,21,2.2169,chair,chair,1111_eid_hum_4_chair_40_n04429376_9212.png,12.0,2,4
81,22,0.6838,cat,cat,1111_eid_hum_0_cat_40_n02123045_964.png,12.0,2,0
81,23,2.1839,bottle,bottle,1111_eid_hum_4_bottle_40_n04560804_15228.png,12.0,2,4
81,24,1.3504,boat,boat,1111_eid_hum_16_boat_40_n04273569_1141.png,12.0,2,16
81,25,3.9832,keyboard,bottle,1111_eid_hum_16_bottle_40_n03983396_4843.png,12.0,2,16
81,26,2.3503,car,knife,1111_eid_hum_8_knife_40_n03041632_47743.png,12.0,2,8
81,27,1.6001,bicycle,bicycle,1111_eid_hum_16_bicycle_40_n03792782_692.png,12.0,2,16
81,28,5.0497,keyboard,keyboard,1111_eid_hum_8_keyboard_40_n03085013_4160.png,12.0,2,8
81,29,8.7829,chair,clock,1111_eid_hum_16_clock_40_n03196217_585.png,12.0,2,16
81,30,0.6002,bird,bird,1111_eid_hum_0_bird_40_n01818515_7890.png,12.0,2,0
81,31,0.5004,cat,cat,1111_eid_hum_0_cat_40_n02123159_3226.png,12.0,2,0
81,32,0.5005,boat,boat,1111_eid_hum_0_boat_40_n04612504_8942.png,12.0,2,0
81,33,0.6839,cat,cat,1111_eid_hum_16_cat_40_n02124075_20957.png,12.0,2,16
81,34,0.9337,boat,boat,1111_eid_hum_4_boat_40_n02951358_31835.png,12.0,2,4
81,35,1.0172,truck,truck,1111_eid_hum_8_truck_40_n03796401_4495.png,12.0,2,8
81,36,1.3338,truck,truck,1111_eid_hum_8_truck_40_n03417042_1656.png,12.0,2,8
81,37,0.8838,bear,bear,1111_eid_hum_8_bear_40_n02134084_34728.png,12.0,2,8
81,38,0.5675,elephant,elephant,1111_eid_hum_4_elephant_40_n02504013_8385.png,12.0,2,4
